Date,Open,High,Low,Price,Vol,Change,BBB_20_2,BBL_20_2,BBM_20_2,BBP_20_2,BBU_20_2,EMA_20,EMA_200,EMA_50,RSI_14,Return_1,Return_5,V_Roll_MEAN_20
2016-08-08,627.39000,629.91000,622.14000,629.46000,90030.00000,0.00330,8.73485,623.73621,652.22150,0.10047,680.70679,644.01893,603.72443,637.22288,38.35011,0.00330,-0.02918,127857.50000
2016-08-09,629.66000,637.34000,629.66000,637.34000,98870.00000,0.01250,8.91341,622.12394,651.14350,0.26217,680.16306,643.38284,604.05892,637.22748,45.32271,0.01252,0.00203,124020.50000
2016-08-10,637.21000,648.48000,637.21000,648.33000,120830.00000,0.01720,8.26772,622.94201,649.80400,0.47256,676.66599,643.85400,604.49943,637.66287,53.26212,0.01724,0.02647,122065.00000
2016-08-11,649.27000,660.24000,648.31000,660.24000,140930.00000,0.01840,8.06483,623.29171,649.48150,0.70539,675.67129,645.41457,605.05406,638.54825,60.03482,0.01837,0.04478,121106.00000
2016-08-12,665.14000,668.52000,652.67000,655.71000,125030.00000,-0.00690,7.84058,623.59478,649.03900,0.63109,674.48322,646.39509,605.55810,639.22126,56.67106,-0.00686,0.04514,120800.50000
2016-08-15,654.06000,659.47000,653.64000,659.47000,117960.00000,0.00570,7.21828,624.93808,648.33750,0.73788,671.73692,647.64032,606.09453,640.01532,58.73763,0.00573,0.04768,120124.50000
2016-08-16,659.47000,662.13000,656.83000,658.11000,160320.00000,-0.00210,6.83539,625.71329,647.85500,0.73158,669.99671,648.63743,606.61210,640.72492,57.66628,-0.00206,0.03259,121161.00000
2016-08-17,659.46000,660.76000,657.06000,660.51000,123970.00000,0.00360,6.84398,625.69752,647.86750,0.78513,670.03748,649.76815,607.14840,641.50081,59.08455,0.00365,0.01879,120889.00000
2016-08-18,663.56000,665.94000,656.35000,660.65000,131630.00000,0.00020,6.88005,625.63283,647.92150,0.78554,670.21017,650.80452,607.68075,642.25175,59.17048,0.00021,0.00062,121851.50000
2016-08-19,664.09000,666.93000,659.64000,662.28000,109700.00000,0.00250,7.13773,625.39640,648.54200,0.79677,671.68760,651.89742,608.22403,643.03718,60.21807,0.00247,0.01002,119748.50000
2016-08-22,662.87000,664.95000,657.68000,657.68000,116310.00000,-0.00690,7.23810,625.47479,648.96100,0.68562,672.44721,652.44814,608.71613,643.61140,55.86207,-0.00695,-0.00271,120688.00000
2016-08-23,653.58000,659.16000,652.88000,659.16000,109080.00000,0.00230,7.35996,625.58843,649.48950,0.70230,673.39057,653.08737,609.21806,644.22115,56.94129,0.00225,0.00160,120832.00000
2016-08-24,660.95000,665.43000,659.70000,660.77000,103850.00000,0.00240,7.46260,625.47940,649.72250,0.72785,673.96560,653.81905,609.73101,644.87013,58.14036,0.00244,0.00039,119664.00000
2016-08-25,660.77000,660.77000,656.49000,658.50000,116130.00000,-0.00340,7.48961,625.45710,649.79050,0.67896,674.12390,654.26485,610.21628,645.40463,55.78173,-0.00344,-0.00325,119320.50000
2016-08-26,662.90000,668.84000,662.90000,667.75000,116440.00000,0.01400,7.85603,625.01216,650.56650,0.83621,676.12084,655.54915,610.78875,646.28092,62.46407,0.01405,0.00826,119142.00000
2016-08-29,670.71000,679.62000,669.44000,669.44000,114890.00000,0.00250,8.22929,624.80766,651.61950,0.83233,678.43134,656.87209,611.37234,647.18912,63.54795,0.00253,0.01788,120247.00000
2016-08-30,667.96000,672.67000,666.33000,672.67000,96550.00000,0.00480,8.35742,626.14469,653.45050,0.85193,680.75631,658.37665,611.98227,648.18837,65.59289,0.00482,0.02050,116255.00000
2016-08-31,673.10000,676.26000,671.39000,674.63000,115730.00000,0.00290,8.19374,628.74237,655.60150,0.85423,682.46063,659.92459,612.60563,649.22530,66.80965,0.00291,0.02098,117294.00000
2016-09-01,674.19000,674.72000,664.77000,669.19000,102240.00000,-0.00810,7.65043,632.31458,657.46400,0.73313,682.61342,660.80701,613.16866,650.00823,60.42278,-0.00806,0.01623,116803.50000
2016-09-05,669.30000,670.08000,660.31000,664.55000,110450.00000,-0.00690,6.41938,638.15982,659.32200,0.62352,680.48418,661.16349,613.67992,650.57849,55.54526,-0.00693,-0.00479,116047.00000
2016-09-06,666.38000,668.40000,663.90000,663.90000,108990.00000,-0.00100,4.89555,644.86313,661.04400,0.58825,677.22487,661.42411,614.17962,651.10090,54.87696,-0.00098,-0.00828,116995.00000
2016-09-07,663.05000,663.68000,656.22000,661.28000,106480.00000,-0.00390,3.62059,650.25248,662.24100,0.45992,674.22952,661.41038,614.64828,651.50008,52.15316,-0.00395,-0.01693,117375.50000
2016-09-08,661.89000,668.20000,660.54000,666.07000,124560.00000,0.00720,3.08764,652.89049,663.12800,0.64369,673.36551,661.85415,615.15994,652.07145,56.41271,0.00724,-0.01269,117562.00000
2016-09-09,669.24000,672.39000,666.88000,666.88000,106070.00000,0.00120,3.09648,653.18805,663.46000,0.66647,673.73195,662.33281,615.67457,652.65218,57.10809,0.00122,-0.00345,115819.00000
2016-09-12,665.77000,666.04000,655.55000,659.76000,101340.00000,-0.01070,2.95384,653.86074,663.66250,0.30093,673.46426,662.08778,616.11323,652.93092,49.61512,-0.01068,-0.00721,114634.50000
2016-09-13,658.61000,661.74000,654.95000,659.72000,87740.00000,-0.00010,2.94751,653.89404,663.67500,0.29782,673.45596,661.86227,616.54713,653.19716,49.57576,-0.00006,-0.00630,113123.50000
2016-09-14,658.16000,661.82000,656.64000,656.64000,96410.00000,-0.00470,3.00404,653.63406,663.60150,0.15079,673.56894,661.36492,616.94606,653.33217,46.51622,-0.00467,-0.00702,109928.00000
2016-09-15,657.46000,660.32000,654.84000,656.18000,112720.00000,-0.00070,3.13698,652.97987,663.38500,0.15378,673.79013,660.87111,617.33645,653.44385,46.05903,-0.00070,-0.01485,109365.50000
2016-09-16,654.68000,657.53000,651.31000,651.31000,206940.00000,-0.00740,3.50617,651.29649,662.91800,0.00058,674.53951,659.96053,617.67449,653.36017,41.41781,-0.00742,-0.02335,113131.00000
2016-09-19,651.31000,658.35000,651.31000,657.89000,107310.00000,0.01010,3.56888,650.87304,662.69850,0.29669,674.52396,659.76334,618.07465,653.53781,48.90889,0.01010,-0.00283,113011.50000
2016-09-20,656.20000,663.37000,653.28000,663.37000,118440.00000,0.00830,3.49948,651.38253,662.98300,0.51668,674.58347,660.10683,618.52535,653.92339,54.16555,0.00833,0.00553,113118.00000
2016-09-21,663.12000,668.83000,662.79000,668.48000,158850.00000,0.00770,3.52615,651.75188,663.44900,0.71505,675.14612,660.90427,619.02241,654.49423,58.45775,0.00770,0.01803,115606.50000
2016-09-22,668.48000,675.36000,668.48000,671.38000,144400.00000,0.00430,3.65006,651.86168,663.97950,0.80536,676.09732,661.90196,619.54338,655.15642,60.70664,0.00434,0.02316,117634.00000
2016-09-23,670.73000,674.09000,670.30000,674.09000,176040.00000,0.00400,3.79193,652.15541,664.75900,0.87017,677.36259,663.06273,620.08613,655.89891,62.73674,0.00404,0.03498,120629.50000
2016-09-26,673.21000,677.04000,671.51000,677.04000,162240.00000,0.00440,4.10433,651.57202,665.22350,0.93279,678.87498,664.39390,620.65284,656.72798,64.86476,0.00438,0.02911,122919.50000
2016-09-27,676.61000,684.89000,676.24000,684.89000,130570.00000,0.01160,4.82146,649.94065,665.99600,1.08840,682.05135,666.34591,621.29201,657.83237,69.80613,0.01159,0.03244,123703.50000
2016-09-28,684.99000,687.94000,682.98000,686.72000,128180.00000,0.00270,5.47249,648.45600,666.69850,1.04876,684.94100,668.28630,621.94304,658.96522,70.83585,0.00267,0.02729,125285.00000
2016-09-29,689.82000,692.17000,685.91000,688.55000,115920.00000,0.00270,6.09572,647.05324,667.39450,1.02001,687.73576,670.21617,622.60579,660.12541,71.86901,0.00266,0.02557,125294.50000
2016-09-30,688.55000,689.12000,684.62000,685.73000,115740.00000,-0.00410,6.54113,646.36688,668.22150,0.90057,690.07612,671.69368,623.23389,661.12951,67.87844,-0.00410,0.01727,125969.50000
2016-10-03,687.68000,688.42000,681.99000,683.05000,121370.00000,-0.00390,6.78603,646.44225,669.14650,0.80619,691.85075,672.77523,623.82908,661.98913,64.22845,-0.00391,0.00888,126515.50000
2016-10-04,682.82000,689.17000,680.24000,684.20000,123100.00000,0.00170,7.00643,646.68431,670.16150,0.79898,693.63869,673.86331,624.42979,662.86015,65.09578,0.00168,-0.00101,127221.00000
2016-10-05,686.41000,689.50000,685.48000,687.04000,116970.00000,0.00420,7.20892,647.24737,671.44950,0.82209,695.65163,675.11823,625.05277,663.80838,67.21020,0.00415,0.00047,127745.50000
2016-10-06,687.04000,690.93000,687.04000,687.32000,150660.00000,0.00040,7.43965,647.49572,672.51200,0.79597,697.52828,676.28030,625.67235,664.73040,67.41976,0.00041,-0.00179,129050.50000
2016-10-07,689.51000,690.19000,680.26000,683.95000,140060.00000,-0.00490,7.52993,648.01353,673.36550,0.70875,698.71747,677.01075,626.25222,665.48411,62.26230,-0.00490,-0.00260,130750.00000
2016-10-10,684.05000,684.46000,674.19000,674.19000,139490.00000,-0.01430,7.29028,649.51560,674.08700,0.50210,698.65840,676.74211,626.72922,665.82552,50.26868,-0.01427,-0.01297,132657.50000
2016-10-11,677.63000,682.36000,669.20000,682.36000,148020.00000,0.01210,7.07810,651.32267,675.21900,0.64942,699.11533,677.27715,627.28276,666.47393,57.62689,0.01212,-0.00269,135671.50000
2016-10-12,683.88000,686.18000,681.12000,682.45000,120750.00000,0.00010,6.64880,654.01962,676.50950,0.63207,698.99938,677.76980,627.83169,667.10044,57.70114,0.00013,-0.00668,136888.50000
2016-10-13,680.73000,685.23000,678.79000,685.23000,125240.00000,0.00410,6.11663,657.22779,677.96200,0.67527,698.69621,678.48029,628.40281,667.81141,60.03083,0.00407,-0.00304,137514.50000
2016-10-14,685.06000,690.62000,684.78000,687.00000,164680.00000,0.00260,5.02294,662.67486,679.74650,0.71244,696.81814,679.29169,628.98587,668.56390,61.48531,0.00258,0.00446,135401.50000
2016-10-17,687.18000,687.94000,680.95000,680.95000,113710.00000,-0.00880,4.05805,667.08387,680.89950,0.50183,694.71513,679.44963,629.50293,669.04963,54.22213,-0.00881,0.01003,135721.50000
2016-10-18,680.44000,682.99000,678.13000,682.02000,132560.00000,0.00160,3.29504,670.59867,681.83200,0.50837,693.06533,679.69443,630.02548,669.55827,55.22943,0.00157,-0.00050,136427.50000
2016-10-19,683.83000,689.88000,683.25000,688.89000,149350.00000,0.01010,2.87464,673.03772,682.85250,0.80757,692.66728,680.57019,630.61120,670.31638,61.14162,0.01007,0.00944,135952.50000
2016-10-20,690.45000,690.86000,685.63000,686.39000,121090.00000,-0.00360,2.45227,675.22111,683.60300,0.66625,691.98489,681.12446,631.16621,670.94672,58.13314,-0.00363,0.00169,134787.00000
2016-10-21,685.77000,687.54000,683.76000,684.83000,136020.00000,-0.00230,2.09393,676.97730,684.14000,0.54817,691.30270,681.47737,631.70018,671.49116,56.27244,-0.00227,-0.00316,132786.00000
2016-10-24,683.14000,684.51000,677.89000,678.02000,125470.00000,-0.00990,2.04002,677.21020,684.18900,0.05802,691.16780,681.14810,632.16107,671.74719,48.91244,-0.00994,-0.00430,130947.50000
2016-10-25,676.29000,677.47000,670.60000,676.18000,127870.00000,-0.00270,2.27844,675.96405,683.75350,0.01386,691.54295,680.67494,632.59907,671.92103,47.11921,-0.00271,-0.00856,130812.50000
2016-10-26,676.18000,676.18000,670.80000,673.61000,102380.00000,-0.00380,2.58206,674.27899,683.09800,-0.03793,691.91701,680.00209,633.00714,671.98726,44.65657,-0.00380,-0.02218,129522.50000
2016-10-27,672.81000,676.90000,671.61000,676.90000,91030.00000,0.00490,2.59059,673.67492,682.51550,0.18240,691.35608,679.70666,633.44389,672.17992,48.37621,0.00488,-0.01383,128278.00000
2016-10-28,676.74000,682.25000,675.85000,682.25000,117260.00000,0.00790,2.55496,673.62472,682.34150,0.49475,691.05828,679.94888,633.92952,672.57482,53.81249,0.00790,-0.00377,128354.00000
2016-10-31,682.11000,683.34000,675.80000,675.80000,130150.00000,-0.00950,2.68644,672.81852,681.97900,0.16274,691.13948,679.55375,634.34614,672.70130,47.34000,-0.00945,-0.00327,128793.00000
2016-11-01,675.13000,676.60000,672.33000,676.60000,118660.00000,0.00120,2.75474,672.21087,681.59900,0.23376,690.98713,679.27244,634.76658,672.85419,48.17265,0.00118,0.00062,128571.00000
2016-11-02,675.68000,678.14000,671.40000,671.40000,142390.00000,-0.00770,2.94606,670.78834,680.81700,0.03050,690.84566,678.52268,635.13109,672.79716,43.37212,-0.00769,-0.00328,129842.00000
2016-11-03,668.66000,668.66000,661.86000,667.63000,128260.00000,-0.00560,3.26297,668.74113,679.83250,-0.05009,690.92387,677.48528,635.45446,672.59453,40.24113,-0.00562,-0.01369,128722.00000
2016-11-04,666.93000,668.99000,665.08000,666.73000,87220.00000,-0.00130,3.61962,666.68339,678.97150,0.00190,691.25961,676.46097,635.76566,672.36455,39.50789,-0.00135,-0.02275,126080.00000
2016-11-07,667.12000,674.36000,666.61000,674.14000,102950.00000,0.01110,3.62079,666.67698,678.96900,0.30357,691.26102,676.23993,636.14750,672.43417,47.92163,0.01111,-0.00246,124253.00000
2016-11-08,675.82000,677.91000,674.33000,676.46000,96710.00000,0.00340,3.60568,666.43861,678.67400,0.40952,690.90939,676.26089,636.54862,672.59205,50.25454,0.00344,-0.00021,121687.50000
2016-11-09,675.57000,675.57000,656.68000,670.26000,148000.00000,-0.00920,3.72542,665.43413,678.06450,0.19104,690.69487,675.68937,636.88405,672.50060,44.51549,-0.00917,-0.00170,123050.00000
2016-11-10,675.36000,678.57000,675.18000,678.17000,119980.00000,0.01180,3.59940,665.51473,677.71150,0.51880,689.90827,675.92562,637.29486,672.72293,52.04052,0.01180,0.01579,122787.00000
2016-11-11,678.38000,679.56000,676.73000,679.20000,115750.00000,0.00150,3.38404,665.86110,677.32150,0.58196,688.78190,676.23747,637.71182,672.97693,52.93563,0.00152,0.01870,120340.50000
2016-11-14,677.13000,679.96000,672.45000,673.05000,121620.00000,-0.00910,3.39106,665.44902,676.92650,0.33113,688.40398,675.93390,638.06345,672.97979,47.26347,-0.00905,-0.00162,120736.00000
2016-11-15,673.75000,675.73000,671.55000,674.26000,118000.00000,0.00180,3.33626,665.25295,676.53850,0.39905,687.82405,675.77448,638.42361,673.03000,48.43420,0.00180,-0.00325,120008.00000
2016-11-16,674.85000,676.90000,673.95000,674.60000,111240.00000,0.00050,2.89293,666.04845,675.82400,0.43739,685.59955,675.66263,638.78358,673.09157,48.77830,0.00050,0.00648,118102.50000
2016-11-17,674.50000,676.48000,673.13000,674.57000,128550.00000,0.00000,2.51592,666.73885,675.23300,0.46097,683.72715,675.55857,639.13966,673.14955,48.74739,-0.00004,-0.00531,118475.50000
2016-11-18,673.82000,675.15000,669.18000,673.25000,104890.00000,-0.00200,2.16175,667.36184,674.65400,0.40373,681.94616,675.33870,639.47907,673.15348,47.32634,-0.00196,-0.00876,116919.00000
2016-11-21,673.20000,675.04000,671.65000,674.29000,103610.00000,0.00150,2.11343,667.34030,674.46750,0.48755,681.59470,675.23883,639.82544,673.19805,48.59774,0.00154,0.00184,115826.00000
2016-11-22,675.23000,681.91000,675.23000,681.91000,113020.00000,0.01130,2.31424,666.94629,674.75400,0.95827,682.56171,675.87418,640.24420,673.53970,56.82139,0.01130,0.01135,115083.50000
2016-11-23,681.17000,684.12000,679.81000,683.16000,116630.00000,0.00180,2.54656,666.63390,675.23150,0.96109,683.82910,676.56806,640.67122,673.91697,58.00821,0.00183,0.01269,115796.00000
2016-11-24,683.61000,683.61000,676.39000,678.18000,125300.00000,-0.00730,2.56632,666.63038,675.29550,0.66644,683.96062,676.72158,641.04444,674.08414,51.88898,-0.00729,0.00535,117509.50000
2016-11-25,678.47000,678.87000,671.48000,675.87000,115870.00000,-0.00340,2.39019,666.90989,674.97650,0.55538,683.04311,676.64048,641.39096,674.15418,49.29153,-0.00341,0.00389,117440.00000
2016-11-28,672.38000,673.18000,660.96000,665.29000,107430.00000,-0.01570,2.69500,665.36279,674.45100,-0.00400,683.53921,675.55948,641.62877,673.80656,39.53110,-0.01565,-0.01335,116304.00000
2016-11-29,665.11000,667.79000,658.26000,658.26000,117030.00000,-0.01060,3.39525,662.09992,673.53400,-0.16792,684.96808,673.91191,641.79425,673.19689,34.62496,-0.01057,-0.03468,116222.50000
2016-11-30,658.44000,665.78000,654.99000,665.07000,155540.00000,0.01030,3.56193,661.22773,673.21750,0.16023,685.20727,673.06982,642.02585,672.87819,42.11897,0.01035,-0.02648,116880.00000
2016-12-01,670.75000,670.81000,666.54000,666.54000,127430.00000,0.00220,3.59505,661.06274,673.16300,0.22633,685.26326,672.44794,642.26977,672.62963,43.62132,0.00221,-0.01716,116838.50000
2016-12-02,667.02000,667.39000,662.09000,665.14000,135980.00000,-0.00210,3.65117,660.79578,673.08350,0.17677,685.37122,671.75194,642.49734,672.33592,42.49017,-0.00210,-0.01588,119276.50000
2016-12-05,663.06000,663.87000,658.11000,660.21000,157010.00000,-0.00740,4.01246,658.89738,672.38700,0.04865,685.87662,670.65271,642.67358,671.86040,38.68585,-0.00741,-0.00764,121979.50000
2016-12-06,660.68000,660.77000,648.37000,651.49000,126600.00000,-0.01320,4.80285,655.02162,671.13850,-0.10956,687.25538,668.82769,642.76131,671.06156,33.04940,-0.01321,-0.01028,123474.00000
2016-12-07,648.63000,654.13000,647.33000,653.53000,130470.00000,0.00310,5.32754,652.44668,670.30200,0.03034,688.15732,667.37077,642.86846,670.37405,35.41996,0.00313,-0.01735,122597.50000
2016-12-08,655.48000,660.72000,655.48000,658.89000,135120.00000,0.00820,5.41782,651.20623,669.33800,0.21189,687.46977,666.56307,643.02788,669.92369,41.30090,0.00820,-0.01148,123354.50000
2016-12-09,659.46000,664.46000,659.46000,663.07000,119360.00000,0.00630,5.30595,650.79552,668.53150,0.34603,686.26748,666.23040,643.22730,669.65492,45.47123,0.00634,-0.00311,123535.00000
2016-12-12,663.70000,664.67000,658.84000,659.70000,111500.00000,-0.00510,5.39280,649.85571,667.86400,0.27333,685.87229,665.60846,643.39121,669.26453,42.82931,-0.00508,-0.00077,123029.00000
2016-12-13,662.27000,663.54000,654.34000,654.66000,135080.00000,-0.00760,5.58772,648.25219,666.88400,0.17196,685.51581,664.56575,643.50334,668.69180,39.16444,-0.00764,0.00487,123883.00000
2016-12-14,657.39000,665.14000,657.39000,665.14000,212100.00000,0.01600,5.49260,648.10935,666.41100,0.46528,684.71265,664.62044,643.71863,668.55252,48.94704,0.01601,0.01777,128926.00000
2016-12-15,668.07000,668.07000,664.08000,665.92000,126550.00000,0.00120,5.37996,648.06380,665.97850,0.49837,683.89320,664.74421,643.93953,668.44928,49.59668,0.00117,0.01067,128826.00000
2016-12-16,670.43000,675.19000,668.30000,675.16000,177180.00000,0.01390,5.43130,647.98575,666.07400,0.75116,684.16225,665.73619,644.25019,668.71245,56.63619,0.01388,0.01823,132440.50000
2016-12-19,673.98000,679.90000,673.88000,674.33000,124370.00000,-0.00120,5.43238,647.98410,666.07600,0.72811,684.16790,666.55465,644.54949,668.93274,55.88120,-0.00123,0.02218,133478.50000
2016-12-20,673.93000,674.28000,662.66000,662.66000,100040.00000,-0.01730,4.99382,648.50622,665.11350,0.42613,681.72078,666.18373,644.72969,668.68675,46.49609,-0.01731,0.01222,132829.50000
2016-12-21,662.36000,667.06000,657.40000,666.94000,130130.00000,0.00650,4.34939,649.85595,664.30250,0.59128,678.74905,666.25575,644.95069,668.61825,49.82440,0.00646,0.00271,133504.50000
2016-12-22,669.01000,669.95000,663.70000,664.15000,94910.00000,-0.00420,3.90899,650.63095,663.60100,0.52116,676.57105,666.05520,645.14173,668.44303,47.73961,-0.00418,-0.00266,131985.00000
2016-12-23,663.75000,664.37000,659.18000,664.37000,114630.00000,0.00030,3.52956,651.32505,663.02600,0.55743,674.72695,665.89471,645.33305,668.28330,47.92464,0.00033,-0.01598,131923.00000
2016-12-26,665.67000,665.73000,662.09000,662.45000,114880.00000,-0.00290,3.51689,651.22755,662.88400,0.48138,674.54045,665.56664,645.50337,668.05454,46.38121,-0.00289,-0.01762,132295.50000
2016-12-27,662.66000,665.50000,661.41000,663.86000,160240.00000,0.00210,3.45802,651.69781,663.16400,0.53035,674.63019,665.40410,645.68602,667.89005,47.71297,0.00213,0.00181,134456.00000
2016-12-28,665.90000,666.64000,661.80000,663.50000,118800.00000,-0.00050,3.44884,651.65113,663.08550,0.51813,674.51987,665.22276,645.86328,667.71789,47.38933,-0.00054,-0.00516,132619.00000
2016-12-29,666.43000,666.43000,663.95000,664.72000,116500.00000,0.00180,3.42435,651.64288,662.99450,0.57600,674.34612,665.17488,646.05091,667.60033,48.66025,0.00184,0.00086,132072.50000
2016-12-30,664.17000,665.49000,663.39000,664.87000,121550.00000,0.00020,3.42152,651.63898,662.98100,0.58327,674.32302,665.14584,646.23816,667.49326,48.82394,0.00023,0.00075,131351.00000
2017-01-03,665.92000,672.34000,665.43000,672.01000,84660.00000,0.01070,3.59182,651.65387,663.57100,0.85407,675.48813,665.79957,646.49460,667.67038,56.01323,0.01074,0.01443,127733.50000
2017-01-04,672.58000,675.93000,672.21000,674.70000,110030.00000,0.00400,3.45954,653.23317,664.73150,0.93348,676.22983,666.64723,646.77525,667.94606,58.38518,0.00400,0.01633,126905.00000
2017-01-05,674.82000,675.92000,673.31000,675.81000,102170.00000,0.00160,3.38099,654.58941,665.84550,0.94263,677.10159,667.51988,647.06415,668.25445,59.35906,0.00165,0.01855,125490.00000
2017-01-06,675.35000,683.76000,675.22000,679.80000,127410.00000,0.00590,3.69250,654.57852,666.89100,1.02422,679.20348,668.68941,647.38988,668.70721,62.73497,0.00590,0.02269,125104.50000
2017-01-09,681.74000,684.88000,681.74000,682.57000,101400.00000,0.00410,4.17145,653.93615,667.86600,1.02779,681.79585,670.01137,647.73993,669.25085,64.91395,0.00407,0.02662,124206.50000
2017-01-10,682.77000,683.02000,680.76000,681.07000,87800.00000,-0.00220,4.34304,654.40844,668.93450,0.91771,683.46056,671.06458,648.07158,669.71435,62.77341,-0.00220,0.01348,123021.50000
2017-01-11,680.85000,687.16000,680.85000,687.16000,108710.00000,0.00890,4.48505,655.52203,670.55950,1.05197,685.59697,672.59747,648.46051,670.39849,67.46431,0.00894,0.01847,121703.00000
2017-01-12,688.71000,688.99000,685.59000,686.96000,112440.00000,-0.00030,4.88645,655.24058,671.65050,0.96647,688.06042,673.96533,648.84359,671.04796,67.16499,-0.00029,0.01650,116720.00000
2017-01-13,686.58000,688.62000,685.06000,685.06000,94950.00000,-0.00280,5.10731,655.43143,672.60750,0.86250,689.78357,675.02197,649.20396,671.59745,64.24862,-0.00277,0.00774,115140.00000
2017-01-16,684.62000,684.82000,677.85000,677.94000,89570.00000,-0.01040,5.14339,655.44552,672.74650,0.65009,690.04748,675.29988,649.48989,671.84618,54.66896,-0.01039,-0.00678,110759.50000
2017-01-17,678.83000,684.73000,678.83000,684.71000,108970.00000,0.01000,5.36660,655.19978,673.26550,0.81675,691.33122,676.19608,649.84034,672.35064,60.67332,0.00999,0.00534,109989.50000
2017-01-18,683.74000,688.07000,683.28000,683.28000,101060.00000,-0.00210,5.30319,656.41687,674.29650,0.75122,692.17613,676.87074,650.17307,672.77925,58.89869,-0.00209,-0.00565,110040.50000
2017-01-19,683.02000,684.19000,680.80000,682.31000,89190.00000,-0.00140,5.29432,657.19496,675.06500,0.70271,692.93504,677.38876,650.49284,673.15300,57.66656,-0.00142,-0.00677,107993.50000
2017-01-20,684.05000,688.42000,684.05000,686.26000,90690.00000,0.00580,5.25536,658.40289,676.17050,0.78393,693.93811,678.23364,650.84873,673.66700,61.22389,0.00579,0.00175,107782.50000
2017-01-23,687.83000,689.47000,686.46000,687.15000,87810.00000,0.00130,5.17179,659.79499,677.30950,0.78092,694.82401,679.08282,651.20994,674.19575,61.99874,0.00130,0.01359,106441.50000
2017-01-24,687.08000,692.75000,687.08000,691.36000,98370.00000,0.00610,5.04993,661.61666,678.75500,0.86774,695.89334,680.25207,651.60944,674.86885,65.50970,0.00613,0.00971,105616.00000
2017-01-25,693.07000,697.28000,691.19000,697.28000,98350.00000,0.00860,5.14859,662.90982,680.42600,0.98110,697.94218,681.87378,652.06387,675.74772,69.74299,0.00856,0.02049,102521.50000
2017-02-02,699.80000,703.20000,697.71000,703.18000,86420.00000,0.00850,5.38279,664.04366,682.41000,1.06544,700.77634,683.90295,652.57249,676.82350,73.26490,0.00846,0.03059,100902.50000
2017-02-03,704.69000,708.10000,700.09000,700.35000,124670.00000,-0.00400,5.28121,666.12470,684.19150,0.94719,702.25830,685.46933,653.04789,677.74611,69.10954,-0.00402,0.02053,101311.00000
2017-02-06,702.02000,702.02000,696.92000,700.04000,126960.00000,-0.00040,4.96186,668.93205,685.95000,0.91397,702.96795,686.85701,653.51547,678.62038,68.65022,-0.00044,0.01876,101581.50000
2017-02-07,699.99000,703.30000,698.99000,701.91000,158640.00000,0.00270,4.97784,670.33505,687.44500,0.92271,704.55495,688.29063,653.99701,679.53369,69.94775,0.00267,0.01526,105280.50000
2017-02-08,702.67000,702.77000,700.47000,702.04000,156110.00000,0.00020,4.99032,671.62505,688.81200,0.88483,705.99895,689.60010,654.47505,680.41630,70.04058,0.00019,0.00683,107584.50000
2017-02-09,700.93000,702.64000,700.21000,700.65000,147550.00000,-0.00200,4.87951,673.21838,690.05400,0.81469,706.88962,690.65247,654.93450,681.20977,67.63482,-0.00198,-0.00360,109853.50000
2017-02-10,701.15000,704.08000,701.15000,703.78000,138320.00000,0.00450,4.96383,674.09667,691.25300,0.86508,708.40933,691.90271,655.42053,682.09488,70.12338,0.00447,0.00490,110399.00000
2017-02-13,704.61000,706.47000,703.58000,705.90000,161220.00000,0.00300,5.14046,674.62274,692.41950,0.87873,710.21626,693.23578,655.92281,683.02841,71.71003,0.00301,0.00837,113390.00000
2017-02-14,706.41000,707.32000,703.85000,706.26000,175120.00000,0.00050,5.18114,675.70877,693.67900,0.85005,711.64923,694.47619,656.42368,683.93946,71.98213,0.00051,0.00620,117756.00000
2017-02-15,706.84000,711.73000,706.84000,711.57000,169000.00000,0.00750,5.55475,675.59954,694.89950,0.93188,714.19946,696.10417,656.97240,685.02301,75.69549,0.00752,0.01357,120770.50000
2017-02-16,712.61000,717.57000,709.35000,709.35000,198420.00000,-0.00310,5.72272,676.10338,696.01900,0.83469,715.93462,697.36568,657.49357,685.97701,71.43291,-0.00312,0.01242,125069.50000
2017-02-17,709.52000,710.21000,705.84000,707.83000,166180.00000,-0.00210,5.70397,677.27467,697.15750,0.76838,717.04033,698.36228,657.99443,686.83399,68.58512,-0.00214,0.00575,128631.00000
2017-02-20,705.72000,711.40000,704.41000,710.59000,199900.00000,0.00390,5.33064,680.16500,698.79000,0.81678,717.41500,699.52682,658.51777,687.76560,70.85704,0.00390,0.00664,134147.50000
2017-02-21,711.49000,718.06000,711.49000,716.55000,210810.00000,0.00840,5.41950,681.40340,700.38200,0.92595,719.36060,701.14808,659.09520,688.89440,75.05272,0.00839,0.01457,139239.50000
2017-02-22,717.77000,719.09000,715.36000,717.24000,231760.00000,0.00100,5.30648,683.45214,702.08000,0.90692,720.70786,702.68064,659.67376,690.00599,75.49262,0.00096,0.00797,145774.50000
2017-02-23,717.49000,719.58000,712.36000,716.87000,228280.00000,-0.00050,4.92712,686.46928,703.80800,0.87667,721.14672,704.03201,660.24288,691.05948,74.73164,-0.00052,0.01060,152729.00000
2017-02-24,716.35000,717.94000,713.70000,714.47000,232800.00000,-0.00330,4.51826,689.28669,705.21850,0.79035,721.15031,705.02610,660.78245,691.97754,69.81562,-0.00335,0.00938,159834.50000
