Date,Open,High,Low,Price,Vol,Change,BBL_200_2,BBM_200_2,BBU_200_2,EMA_100,EMA_200,EMA_50,Price_EMA50_Ratio,RSI_14,Return_20,Return_60,V_Roll_MEAN_20,V_Roll_MEAN_60
2017-09-01,4735.10000,4925.20000,4690.20000,4921.90000,102010.00000,0.03940,118.34964,2143.33600,4168.32236,3083.80330,2422.69575,3659.73185,1.34488,79.01603,0.27128,0.91328,104336.50000,112810.16667
2017-09-02,4921.90000,4976.50000,4448.60000,4573.80000,160770.00000,-0.07070,113.80534,2161.16350,4208.52166,3113.30819,2444.09977,3695.57766,1.23764,63.62335,0.12583,0.74753,104445.50000,114145.00000
2017-09-03,4573.80000,4719.80000,4397.70000,4612.90000,102820.00000,0.00860,109.40204,2179.18700,4248.97196,3143.00308,2465.67987,3731.55108,1.23619,64.46081,0.06585,0.75536,103163.50000,114363.33333
2017-09-04,4612.90000,4621.00000,4098.60000,4267.50000,170400.00000,-0.07490,111.17245,2195.36500,4279.55755,3165.27034,2483.60843,3752.56869,1.13722,52.87948,0.02542,0.63243,101104.50000,116200.66667
2017-09-05,4267.50000,4496.70000,4004.60000,4409.10000,158410.00000,0.03320,111.09769,2212.16350,4313.22931,3189.90063,2502.76755,3778.31501,1.16695,56.34244,0.00495,0.75389,103380.00000,117333.33333
2017-09-06,4409.10000,4660.00000,4401.50000,4618.70000,110930.00000,0.04750,108.17357,2229.99550,4351.81743,3218.19369,2523.82160,3811.27129,1.21185,60.92067,0.07941,0.80073,102552.50000,118273.66667
2017-09-07,4618.70000,4690.50000,4493.20000,4635.60000,70530.00000,0.00370,105.80837,2247.92900,4390.04963,3246.26114,2544.83432,3843.59790,1.20606,61.27331,0.12915,0.84582,98859.00000,118796.50000
2017-09-08,4635.60000,4699.60000,4130.90000,4326.50000,180360.00000,-0.06670,108.56662,2264.17350,4419.78038,3267.65201,2562.56234,3862.53524,1.12012,52.02630,0.04240,0.84578,102191.00000,119739.16667
2017-09-09,4326.50000,4402.10000,4185.30000,4335.10000,77090.00000,0.00200,111.11754,2280.25400,4449.39046,3288.78959,2580.19953,3881.06719,1.11699,52.24225,0.06603,0.86512,102537.50000,118580.16667
2017-09-10,4335.10000,4338.10000,4032.10000,4245.90000,108080.00000,-0.02060,115.38774,2295.88100,4476.37426,3307.74227,2596.77366,3895.37436,1.08999,49.74120,0.06012,0.76684,103409.00000,118556.16667
2017-09-11,4245.90000,4364.40000,4134.60000,4217.90000,88760.00000,-0.00660,119.70973,2311.11100,4502.51227,3325.76520,2612.90427,3908.02243,1.07929,48.94902,0.03135,0.78543,99390.00000,118566.00000
2017-09-12,4217.90000,4387.80000,4075.00000,4158.90000,107040.00000,-0.01400,125.13916,2326.02300,4526.90684,3342.26292,2628.28732,3917.86076,1.06152,47.24172,0.00430,0.86147,99909.50000,118443.16667
2017-09-13,4158.90000,4174.60000,3752.00000,3870.30000,186540.00000,-0.06940,134.37571,2339.62900,4544.88229,3352.71910,2640.64565,3915.99563,0.98833,39.90898,-0.10377,0.95955,105618.50000,118963.50000
2017-09-14,3870.30000,3930.70000,3219.00000,3243.10000,317590.00000,-0.16210,147.31714,2349.98650,4552.65586,3350.54842,2646.64022,3889.60757,0.83379,29.27436,-0.25692,0.69432,117353.00000,121096.00000
2017-09-15,3243.10000,3824.40000,2979.90000,3713.80000,448550.00000,0.14510,157.76515,2362.61150,4567.45785,3357.74152,2657.25873,3882.71316,0.95650,41.80706,-0.14670,0.66285,137472.50000,125623.66667
2017-09-16,3713.80000,3893.70000,3551.80000,3698.90000,169360.00000,-0.00400,168.60160,2375.15950,4581.71740,3364.49714,2667.62332,3875.50480,0.95443,41.55603,-0.14886,0.59422,143814.50000,125069.33333
2017-09-17,3698.90000,3796.60000,3485.80000,3689.60000,96070.00000,-0.00250,179.26371,2387.49400,4595.72429,3370.93482,2677.79224,3868.21441,0.95383,41.38898,-0.15960,0.61640,144843.50000,124098.50000
2017-09-18,3689.60000,4122.80000,3689.00000,4100.30000,147930.00000,0.11130,186.20054,2401.71800,4617.23546,3385.37769,2691.94655,3877.31581,1.05751,50.79574,-0.10811,0.43067,147200.00000,121391.66667
2017-09-19,4100.30000,4120.70000,3852.20000,3908.00000,123220.00000,-0.04690,194.88897,2414.84150,4634.79403,3395.72665,2704.04658,3878.51911,1.00760,46.99270,-0.14728,0.46088,149937.50000,120216.00000
2017-09-20,3908.00000,4053.00000,3846.80000,3882.20000,86650.00000,-0.00660,204.39962,2427.93100,4651.46238,3405.35978,2715.76950,3878.66346,1.00091,46.48980,-0.18012,0.36866,150655.50000,119628.16667
2017-09-21,3882.20000,3912.80000,3576.50000,3617.30000,145130.00000,-0.06820,215.90953,2439.66150,4663.41347,3409.55662,2724.73995,3868.41391,0.93509,41.57066,-0.26506,0.31223,152811.50000,120243.16667
2017-09-22,3617.30000,3753.50000,3505.80000,3600.80000,114720.00000,-0.00450,227.66587,2451.28050,4674.89513,3413.34362,2733.45697,3857.91925,0.93335,41.27768,-0.21273,0.30303,150509.00000,120771.66667
2017-09-23,3600.80000,3813.40000,3563.20000,3788.00000,67820.00000,0.05200,239.23191,2464.05700,4688.88209,3420.76256,2743.94993,3855.17732,0.98257,45.93335,-0.17882,0.46674,148759.00000,118470.66667
2017-09-24,3788.00000,3790.90000,3633.90000,3667.50000,49660.00000,-0.03180,253.26477,2476.65950,4700.05423,3425.64845,2753.13949,3847.81742,0.95314,43.54038,-0.14060,0.43307,142722.00000,117040.00000
2017-09-25,3667.50000,3971.50000,3665.70000,3932.80000,100200.00000,0.07230,265.03636,2490.36700,4715.69764,3435.69105,2764.87740,3851.15007,1.02120,49.74765,-0.10803,0.46098,139811.50000,116979.50000
2017-09-26,3932.80000,3982.30000,3858.80000,3892.70000,63250.00000,-0.01020,278.80712,2504.26850,4729.72988,3444.74073,2776.09952,3852.77948,1.01036,48.87302,-0.15719,0.38688,137427.50000,115718.50000
2017-09-27,3892.70000,4232.40000,3882.10000,4212.20000,117600.00000,0.08210,288.96653,2519.43350,4749.90047,3459.93795,2790.38907,3866.87440,1.08930,55.57483,-0.09134,0.54095,139781.00000,116270.33333
2017-09-28,4212.20000,4274.60000,4112.90000,4195.60000,92230.00000,-0.00390,298.93699,2534.28600,4769.63501,3474.50551,2804.37127,3879.76560,1.08141,55.17019,-0.03026,0.51657,135374.50000,116428.83333
2017-09-29,4195.60000,4237.50000,4030.40000,4172.80000,97800.00000,-0.00540,309.31130,2548.95900,4788.60670,3488.33313,2817.98748,3891.25715,1.07235,54.58235,-0.03744,0.44723,136410.00000,116540.16667
2017-09-30,4172.80000,4383.30000,4164.30000,4360.60000,67490.00000,0.04500,318.08585,2564.54650,4811.00715,3505.60574,2833.33686,3909.66275,1.11534,58.50427,0.02701,0.58740,134380.50000,115612.16667
2017-10-01,4360.60000,4412.60000,4258.30000,4403.10000,60580.00000,0.00970,326.67195,2580.29500,4833.91805,3523.37790,2848.95639,3929.01323,1.12066,59.35955,0.04391,0.61849,132971.50000,115258.16667
2017-10-02,4403.10000,4477.40000,4364.70000,4401.30000,71200.00000,-0.00040,337.12725,2596.43700,4855.74675,3540.76250,2864.40260,3947.53428,1.11495,59.30380,0.05828,0.56630,131179.50000,115309.83333
2017-10-03,4401.30000,4436.00000,4230.70000,4314.20000,81870.00000,-0.01980,350.80359,2612.64950,4874.49541,3556.07809,2878.82844,3961.91333,1.08892,56.53668,0.11469,0.49877,125946.00000,115528.33333
