Date,Open,High,Low,Price,Vol,Change,BBB_20_2,BBL_20_2,BBM_20_2,BBP_20_2,BBU_20_2,EMA_20,EMA_200,EMA_50,RSI_14,Return_1,Return_5,V_Roll_MEAN_20
2021-02-18,52094.50000,52524.00000,50941.60000,51582.20000,94350.00000,-0.00950,58.17710,30389.46750,42855.51500,0.85002,55321.56250,44324.37932,24057.54852,37939.77116,74.15803,-0.00954,0.09357,135532.00000
2021-02-19,51590.10000,56238.50000,50816.80000,55906.60000,139430.00000,0.08380,59.36754,30894.62395,43936.69000,0.95890,56978.75605,45427.44796,24374.45451,38644.35269,78.98095,0.08384,0.14932,136075.00000
2021-02-20,55922.00000,57523.80000,54124.10000,55923.70000,127850.00000,0.00030,57.87881,32032.31840,45077.47000,0.91572,58122.62160,46427.09101,24688.37735,39321.97415,78.99764,0.00031,0.16663,137371.50000
2021-02-21,55907.60000,58335.10000,55502.70000,57433.80000,87260.00000,0.02700,56.06402,33302.01816,46273.37500,0.93019,59244.73184,47475.34901,25014.20245,40032.24183,80.47245,0.02700,0.16807,135418.50000
2021-02-22,57437.60000,57480.80000,48353.80000,54111.80000,244950.00000,-0.05780,52.54360,34803.17955,47204.70500,0.77848,59606.23045,48107.39196,25303.73078,40584.38137,68.99458,-0.05784,0.03903,141623.50000
2021-02-23,54114.10000,54115.00000,45093.80000,48911.20000,315070.00000,-0.09610,48.61878,36155.83295,47767.92500,0.54923,59380.01705,48183.94511,25538.63097,40910.92327,55.61991,-0.09611,-0.05178,150825.50000
2021-02-24,48911.10000,51311.80000,47031.70000,49697.50000,153750.00000,0.01610,43.47391,37882.20672,48403.69500,0.56148,58925.18328,48328.09319,25779.01773,41255.49491,56.97785,0.01608,-0.11106,150941.00000
2021-02-25,49695.90000,52013.80000,46773.70000,46928.50000,83220.00000,-0.05570,38.84494,39350.23077,48835.24000,0.39949,58320.24923,48194.79860,25989.46034,41477.96570,51.05355,-0.05572,-0.16085,150072.00000
2021-02-26,46928.50000,48413.90000,44248.20000,46345.60000,189410.00000,-0.01240,34.58458,40683.66546,49189.69000,0.33282,57695.71454,48018.68445,26192.00899,41668.85332,49.87786,-0.01242,-0.19306,151741.50000
2021-02-27,46333.10000,48335.10000,45059.40000,46136.70000,98750.00000,-0.00450,29.19245,42320.88476,49553.88000,0.26378,56786.87524,47839.44783,26390.46363,41844.06299,49.43845,-0.00451,-0.14738,150410.50000
2021-02-28,46136.00000,46582.00000,43100.60000,45164.00000,135080.00000,-0.02110,29.73949,42132.91742,49492.29500,0.20593,56851.67258,47584.64328,26577.26499,41974.25660,47.34689,-0.02108,-0.07661,144741.00000
2021-03-01,45160.50000,49774.00000,45008.80000,49595.50000,137520.00000,0.09810,29.12971,42415.67935,49646.64000,0.49646,56877.60065,47776.15344,26806.30215,42273.12889,56.39744,0.09812,-0.00205,141923.50000
2021-03-02,49595.60000,50191.90000,47100.60000,48424.20000,102100.00000,-0.02360,27.75983,42910.23764,49826.05000,0.39865,56741.86236,47837.87216,27021.40561,42514.34736,53.76676,-0.02362,0.03187,139437.00000
2021-03-03,48422.20000,52567.90000,48159.20000,50395.10000,44930.00000,0.04070,27.49930,43078.83155,49946.27000,0.53268,56813.70845,48081.41767,27253.97969,42823.39649,57.37009,0.04070,0.08738,134395.00000
2021-03-04,50388.00000,51757.70000,47521.80000,48428.00000,9560.00000,-0.03900,27.21399,43195.71085,49999.08500,0.38454,56802.45915,48114.42551,27464.66646,43043.18486,52.93560,-0.03903,0.04966,128186.50000
2021-03-05,48363.60000,49429.40000,46370.10000,48792.50000,113640.00000,0.00750,26.77447,43375.91179,50080.27500,0.40396,56784.63821,48179.00403,27676.88370,43268.64820,53.65052,0.00753,0.08034,129397.50000
2021-03-06,48798.70000,49191.80000,47132.80000,48855.60000,66660.00000,0.00130,26.73500,43394.98479,50090.88500,0.40776,56786.78521,48243.44175,27887.61720,43487.74435,53.78141,0.00129,-0.01492,127405.50000
2021-03-07,48899.00000,51434.10000,48890.60000,50982.30000,82910.00000,0.04350,26.39640,43611.98787,50243.18500,0.55573,56874.38213,48504.28539,28117.41504,43781.64849,58.07830,0.04353,0.05283,125392.00000
2021-03-08,50988.90000,52384.90000,49338.10000,52311.00000,68140.00000,0.02610,26.47107,43729.50825,50400.25000,0.64322,57070.99175,48866.82964,28358.14723,44116.13286,60.54623,0.02606,0.03802,121730.50000
2021-03-09,52352.40000,54880.60000,51941.30000,54879.00000,114060.00000,0.04910,27.37899,43621.53547,50540.24000,0.81355,57458.94453,49439.41729,28622.03631,44538.20609,64.85284,0.04909,0.13321,120432.00000
2021-03-10,54882.70000,57328.70000,53073.60000,55851.90000,140960.00000,0.01770,28.71822,43465.94213,50753.72500,0.84978,58041.50787,50050.12993,28892.98023,44981.88036,66.35139,0.01773,0.14468,122762.50000
2021-03-11,55851.20000,58135.00000,54351.80000,57799.50000,129630.00000,0.03490,29.87574,43252.70588,50848.37000,0.95757,58444.03412,50788.16517,29180.60729,45484.53211,69.18393,0.03487,0.18307,122272.50000
2021-03-12,57806.20000,58052.30000,55134.50000,57265.10000,116960.00000,-0.00920,30.61869,43120.62058,50915.44000,0.90730,58710.25942,51405.01611,29460.05498,45946.51516,67.50476,-0.00925,0.12323,121728.00000
2021-03-13,57267.40000,61795.80000,56118.80000,61195.30000,134640.00000,0.06860,33.49638,42544.60024,51103.51500,1.08955,59662.42976,52337.42410,29775.82856,46544.50672,72.74416,0.06863,0.16984,124097.00000
2021-03-14,61192.70000,61673.70000,59113.70000,59113.70000,80290.00000,-0.03400,35.70012,42186.95910,51353.61000,0.92328,60520.26090,52982.78371,30067.74768,47037.41626,66.61758,-0.03402,0.07716,115864.00000
2021-03-15,59117.40000,60565.90000,55088.80000,55791.30000,117710.00000,-0.05620,35.93884,42407.85310,51697.61500,0.72033,60987.37690,53250.26145,30323.70342,47380.70582,58.19331,-0.05620,-0.00109,105996.00000
2021-03-16,55619.50000,56889.70000,53342.60000,56889.70000,128510.00000,0.01970,36.52333,42550.70849,52057.22500,0.75417,61563.74151,53596.87465,30588.04170,47753.60756,59.99449,0.01969,-0.01574,104734.00000
2021-03-17,56892.90000,58933.20000,54253.20000,58913.50000,118260.00000,0.03560,36.64398,43008.76070,52656.47500,0.82427,62304.18930,54103.21992,30869.88705,48191.25040,63.14512,0.03557,0.02879,106486.00000
2021-03-18,58911.80000,60088.00000,57099.60000,57656.00000,102620.00000,-0.02130,35.41811,43796.88168,53221.99500,0.73522,62647.10832,54441.57993,31136.41554,48562.41705,59.98402,-0.02134,-0.05784,102146.50000
2021-03-19,57645.00000,59448.30000,56305.10000,58088.00000,83980.00000,0.00750,33.67137,44758.66902,53819.56000,0.73554,62880.45098,54788.85803,31404.59051,48935.96932,60.71167,0.00749,-0.01735,101408.00000
2021-03-20,58084.10000,59882.10000,57863.00000,58093.40000,67830.00000,0.00010,30.52357,46153.54244,54466.03000,0.71819,62778.51756,55103.57631,31670.15080,49295.08425,60.72129,0.00009,0.04126,98045.50000
2021-03-21,58097.40000,58583.80000,55583.30000,57383.80000,77470.00000,-0.01220,29.49594,46765.38091,54855.44500,0.65626,62945.50909,55320.74047,31926.00801,49612.28879,58.68876,-0.01221,0.00869,95043.00000
2021-03-22,57379.30000,58379.90000,53784.20000,54158.30000,95530.00000,-0.05620,27.37004,47595.93520,55142.15000,0.43481,62688.36480,55210.03186,32147.22485,49790.56374,50.42611,-0.05621,-0.08071,94714.50000
2021-03-23,54117.50000,55813.80000,52992.30000,54452.50000,84840.00000,0.00540,26.15101,48108.37993,55345.02000,0.43833,62581.66007,55137.88596,32369.16788,49973.38477,51.10232,0.00543,-0.05556,96710.00000
2021-03-24,54309.10000,57169.40000,51725.40000,52325.40000,137910.00000,-0.03910,24.01412,48871.18322,55539.89000,0.25899,62208.59678,54870.03016,32567.73736,50065.62066,46.19591,-0.03906,-0.09920,103127.50000
2021-03-25,52330.00000,53175.40000,50441.30000,51322.30000,143350.00000,-0.01920,22.39687,49432.61629,55666.38000,0.15157,61900.14371,54532.15110,32754.34992,50114.90220,44.04812,-0.01917,-0.11656,104613.00000
2021-03-26,51317.40000,55074.10000,51302.00000,55036.10000,100300.00000,0.07240,19.33382,50564.31177,55975.40500,0.41321,61386.49823,54580.14623,32976.05888,50307.89035,52.79809,0.07236,-0.04091,106295.00000
2021-03-27,55033.80000,56531.10000,54010.20000,55862.90000,73870.00000,0.01500,17.44912,51314.53548,56219.43500,0.46366,61124.33452,54702.31326,33203.78864,50525.73387,54.50391,0.01502,0.03147,105843.00000
2021-03-28,55856.90000,56504.20000,54711.30000,55765.20000,58710.00000,-0.00170,16.22341,51817.77976,56392.14500,0.43147,60966.51024,54803.54056,33428.28029,50731.20313,54.25440,-0.00175,0.02411,105371.50000
2021-03-29,55764.70000,58392.60000,54951.10000,57616.20000,107910.00000,0.03320,16.09371,51980.19908,56529.00500,0.61950,61077.81092,55071.41289,33668.95611,51001.20300,58.16213,0.03319,0.10111,105064.00000
2021-03-30,57614.60000,59366.90000,57077.10000,58771.30000,86210.00000,0.02000,16.37053,52035.97840,56674.97500,0.72595,61313.97160,55423.78309,33918.73068,51305.91269,60.43357,0.02005,0.14514,102326.50000
2021-03-31,58771.40000,59795.60000,56991.60000,58763.70000,98060.00000,-0.00010,16.58694,52018.86403,56723.18500,0.71688,61427.50597,55741.87042,34165.94430,51598.37494,60.41033,-0.00013,0.06773,100748.00000
2021-04-01,58763.20000,59406.50000,58040.70000,58718.30000,69040.00000,-0.00080,16.83166,52016.00397,56795.84500,0.70110,61575.68603,56025.33990,34410.24635,51877.58768,60.26125,-0.00077,0.05111,98352.00000
2021-04-02,58718.20000,60134.90000,58466.50000,58977.30000,72370.00000,0.00440,15.73088,52226.42581,56684.94500,0.75708,61143.46419,56306.47896,34654.69464,52156.00778,60.85473,0.00441,0.05760,95238.50000
2021-04-03,58976.80000,59770.50000,56906.70000,57059.90000,68740.00000,-0.03250,15.27887,52259.69089,56582.25500,0.55525,60904.81911,56378.23334,34877.63201,52348.31727,54.37993,-0.03251,-0.00966,94661.00000
2021-04-04,57059.70000,58464.80000,56470.60000,58199.90000,57210.00000,0.02000,15.38460,52340.94451,56702.68500,0.67163,61064.42549,56551.72541,35109.69438,52577.79111,57.28959,0.01998,-0.00972,91636.00000
2021-04-05,58202.30000,59205.10000,56842.70000,58993.40000,54130.00000,0.01360,15.75383,52333.16278,56807.87000,0.74421,61282.57722,56784.26584,35347.34319,52829.38361,59.23838,0.01363,0.00391,87917.00000
2021-04-06,59169.00000,59487.00000,57403.30000,57996.30000,77150.00000,-0.01690,15.52347,52356.29442,56762.01000,0.64008,61167.72558,56899.69767,35572.70595,53032.00778,55.79337,-0.01690,-0.01230,85861.50000
2021-04-07,57996.30000,58627.70000,55489.30000,55948.70000,110690.00000,-0.03530,15.52412,52277.36869,56676.64500,0.41727,61075.92131,56809.12646,35775.45216,53146.38787,49.43543,-0.03531,-0.05135,86265.00000
2021-04-08,55948.00000,58136.70000,55721.60000,58077.40000,64780.00000,0.03800,15.52188,52277.51645,56676.11500,0.65929,61074.71355,56929.91442,35997.36208,53339.76090,55.15662,0.03805,0.01783,85305.00000
2021-04-09,58076.80000,58890.90000,57686.00000,58118.70000,59220.00000,0.00070,15.52733,52277.13753,56677.38000,0.66378,61077.62247,57043.13209,36217.47490,53527.17027,55.26238,0.00071,-0.00140,84874.50000
2021-04-10,58127.40000,61229.00000,57900.00000,59748.40000,103720.00000,0.02800,16.17263,52202.93677,56795.61000,0.82147,61388.28323,57300.77665,36451.61346,53771.14007,59.33776,0.02804,0.01280,86187.00000
2021-04-11,59772.40000,60667.10000,59250.30000,59978.70000,58200.00000,0.00390,16.20291,52461.78315,57086.63000,0.81267,61711.47685,57555.81697,36685.71382,54014.57379,59.89377,0.00385,0.03418,84320.50000
2021-04-12,59982.10000,61259.90000,59569.20000,59863.80000,81880.00000,-0.00190,16.07436,52747.29336,57357.19500,0.77187,61967.09664,57775.62488,36916.34154,54243.95521,59.45695,-0.00192,0.06998,84172.50000
2021-04-13,59863.60000,63659.00000,59839.40000,63540.90000,126560.00000,0.06140,16.40784,53166.42624,57917.97000,1.09170,62669.51376,58324.69870,37181.26252,54608.54128,67.60070,0.06142,0.09407,83605.00000
2021-04-14,63544.20000,64778.00000,61366.30000,62980.40000,130430.00000,-0.00880,14.36003,54300.50334,58500.87500,1.03323,62701.24666,58768.09883,37437.97036,54936.84946,65.44283,-0.00882,0.08365,82959.00000
2021-04-15,62978.60000,63729.10000,62067.50000,63216.00000,76970.00000,0.00370,14.80615,54548.72771,58909.87000,0.99369,63271.01229,59191.70846,37694.46817,55261.52203,65.93506,0.00374,0.05804,81792.50000
2021-04-16,63211.60000,63518.50000,60027.30000,61379.70000,136850.00000,-0.02900,14.36790,54933.83770,59185.71000,0.75800,63437.58230,59400.08861,37930.14212,55501.45058,58.89380,-0.02905,0.02336,84941.50000
2021-04-17,61358.30000,62509.10000,59672.10000,60041.90000,84080.00000,-0.02180,13.34217,55436.95104,59399.54500,0.58105,63362.13896,59461.21350,38150.15961,55679.50742,54.34086,-0.02180,0.00298,86210.00000
2021-04-18,60043.20000,60362.10000,51817.60000,56207.10000,216810.00000,-0.06390,13.93363,55195.74118,59329.09000,0.12234,63462.43882,59151.29793,38329.83066,55700.19733,43.87108,-0.06387,-0.11542,91655.00000
2021-04-19,56208.10000,57517.00000,54272.30000,55646.10000,117510.00000,-0.01000,14.97792,54741.40124,59172.83000,0.10208,63604.25876,58817.46956,38502.13184,55698.07586,42.57865,-0.00998,-0.11645,93220.00000
2021-04-20,55645.10000,57054.90000,53422.50000,56483.20000,115490.00000,0.01500,15.51828,54476.34950,59058.80500,0.21897,63641.26050,58595.15817,38681.04794,55728.86505,45.17410,0.01504,-0.10650,94091.50000
2021-04-21,56479.50000,56764.40000,53657.60000,53820.20000,100260.00000,-0.04710,17.41417,53692.92428,58813.90000,0.01243,63934.87572,58140.40025,38831.68627,55654.01544,39.11676,-0.04715,-0.12316,95652.50000
2021-04-22,53821.30000,55408.40000,50590.90000,51729.50000,168130.00000,-0.03880,20.45313,52473.92762,58451.51000,-0.06227,64429.09238,57529.83832,38960.02273,55500.11287,35.13366,-0.03885,-0.13844,100440.50000
2021-04-23,51707.10000,52099.90000,47659.40000,51143.60000,214460.00000,-0.01130,23.24225,51397.34764,58155.69500,-0.01877,64914.04236,56921.62515,39081.25235,55329.26923,34.08616,-0.01133,-0.09009,107726.50000
2021-04-24,51140.80000,51183.00000,48775.20000,50088.90000,82250.00000,-0.02060,26.38209,50132.29614,57750.14500,-0.00285,65367.99386,56270.88942,39190.78119,55123.76455,32.22367,-0.02062,-0.09987,108978.50000
2021-04-25,50088.20000,50532.40000,47098.50000,48963.60000,59200.00000,-0.02250,29.67594,48754.11614,57248.65500,0.01233,65743.19386,55574.95709,39288.02316,54882.18947,30.32009,-0.02247,-0.13313,109232.00000
2021-04-26,48963.50000,54320.90000,48815.90000,54020.50000,129760.00000,0.10330,30.15141,48449.19509,57049.86500,0.32389,65650.53491,55426.91356,39434.61497,54848.39773,45.81186,0.10328,0.00372,111862.50000
2021-04-27,54011.10000,55427.80000,53345.00000,55036.50000,84080.00000,0.01880,30.28952,48371.09702,57004.25500,0.38604,65637.41298,55389.73132,39589.85761,54855.77429,48.29893,0.01881,0.06393,110532.00000
2021-04-28,55036.00000,56419.90000,53876.40000,54841.40000,86960.00000,-0.00350,30.49787,48174.58559,56842.45500,0.38457,65510.32441,55337.50929,39741.61425,54855.21059,47.84481,-0.00354,0.07230,111641.00000
2021-04-29,54838.60000,55173.70000,52400.00000,53560.80000,83900.00000,-0.02340,30.94907,47853.72059,56614.56000,0.32572,65375.39941,55168.29888,39879.11859,54804.44939,44.86314,-0.02335,0.06931,112875.00000
2021-04-30,53562.30000,57925.60000,53088.70000,57720.30000,103740.00000,0.07770,30.64690,47853.39075,56513.15500,0.56970,65172.91925,55411.34660,40056.64278,54918.79647,54.73127,0.07766,0.17884,112876.00000
2021-05-01,57719.10000,58449.40000,57029.50000,57807.10000,63410.00000,0.00150,30.26994,47867.75963,56404.57500,0.58215,64941.39037,55639.51359,40233.26424,55032.06328,54.91262,0.00150,0.07010,113136.50000
2021-05-02,57807.20000,57868.40000,56110.50000,56603.80000,53610.00000,-0.02080,29.83421,47851.96051,56241.57500,0.52159,64631.18949,55731.35039,40396.15515,55093.70001,51.81380,-0.02082,0.02848,111723.00000
2021-05-03,56605.80000,58925.10000,56562.40000,57169.80000,89240.00000,0.01000,27.58566,48209.65411,55923.02000,0.58082,63636.38589,55868.34560,40563.05709,55175.11570,53.15296,0.01000,0.04246,109857.00000
2021-05-04,57170.60000,57201.30000,53741.50000,53741.50000,132330.00000,-0.06000,25.40544,48416.01119,55461.07500,0.37796,62506.13881,55665.78887,40694.18587,55118.89547,44.99593,-0.05997,0.00337,109952.00000
2021-05-05,53872.50000,57936.40000,53872.50000,57441.30000,119820.00000,0.06880,22.36247,49003.39047,55172.34000,0.68390,61341.28953,55834.88517,40860.82382,55209.97016,53.32137,0.06884,-0.00483,112094.50000
2021-05-06,57441.00000,58364.90000,55294.50000,56405.40000,109020.00000,-0.01800,20.07949,49409.43191,54923.62500,0.63436,60437.81809,55889.21992,41015.49622,55256.84976,50.99405,-0.01803,-0.02425,110703.00000
2021-05-07,56411.40000,58639.30000,55300.10000,57337.20000,110010.00000,0.01650,18.70595,49664.04687,54788.39000,0.74870,59912.73313,56027.12278,41177.90124,55338.43213,52.98201,0.01652,0.01296,111999.50000
2021-05-08,57330.30000,59471.10000,56972.20000,58840.10000,101270.00000,0.02620,19.63468,49528.35299,54920.04000,0.86353,60311.72701,56295.02537,41353.64451,55475.75243,56.07689,0.02621,0.02922,106222.50000
2021-05-09,58840.60000,59227.00000,56414.40000,58238.30000,103590.00000,-0.01020,20.26070,49472.92775,55049.65000,0.78589,60626.37225,56480.09915,41521.65103,55584.08763,54.52909,-0.01023,0.08367,105526.50000
2021-05-10,58251.20000,59523.90000,53678.30000,55848.90000,142610.00000,-0.04100,20.17853,49467.02925,55017.93500,0.57485,60568.84075,56419.98494,41664.21072,55594.47243,48.77295,-0.04103,-0.02772,106882.50000
2021-05-11,55846.10000,56871.10000,54550.40000,56695.70000,96470.00000,0.01520,20.18899,49593.41269,55161.71000,0.63774,60730.00731,56446.24352,41813.77778,55637.65783,50.75687,0.01516,0.00515,106693.00000
2021-05-12,56694.50000,57938.50000,49187.00000,49384.20000,160740.00000,-0.12900,21.57866,49105.51902,55044.44500,0.02346,60983.37098,55773.66795,41889.10536,55392.42419,37.31818,-0.12896,-0.13871,106323.50000
2021-05-13,49398.20000,51337.30000,46331.10000,49704.60000,236710.00000,0.00650,22.40058,48815.41735,54972.49500,0.07221,61129.57265,55195.66148,41966.87148,55169.37226,38.09172,0.00649,-0.15526,107436.00000
2021-05-14,49704.90000,51459.20000,48874.00000,49839.80000,118840.00000,0.00270,22.55245,48762.62148,54960.04000,0.08691,61157.45852,54685.57943,42045.20908,54960.36942,38.43696,0.00272,-0.14421,109265.50000
2021-05-15,49839.10000,50640.90000,46650.20000,46708.80000,131910.00000,-0.06280,24.40214,48155.34298,54847.30000,-0.10808,61539.25702,53925.88615,42091.61296,54636.77847,33.74380,-0.06282,-0.16366,112901.00000
2021-05-16,46729.30000,49764.30000,43920.80000,46426.40000,180070.00000,-0.00600,28.02490,46835.34913,54467.59500,-0.02679,62099.84087,53211.64937,42134.74517,54314.80284,33.34829,-0.00605,-0.18113,115416.50000
2021-05-17,46424.20000,46545.40000,42201.50000,43541.30000,274760.00000,-0.06210,33.34635,44907.18897,53892.83500,-0.07600,62878.48103,52290.66372,42148.74074,53892.31253,29.53904,-0.06214,-0.11832,124950.50000
2021-05-18,43538.50000,45770.90000,42293.90000,42897.30000,154960.00000,-0.01480,38.14357,43131.20073,53295.63000,-0.01151,63460.05927,51396.05765,42156.18910,53461.13557,28.74962,-0.01479,-0.13696,128350.50000
2021-05-19,42898.30000,43516.60000,30261.70000,36720.50000,607100.00000,-0.14400,47.53327,39987.15644,52453.61500,-0.13102,64920.07356,49998.38549,42102.10264,52804.64006,22.53033,-0.14399,-0.26323,154510.50000
2021-05-20,36706.80000,42425.90000,35010.40000,40717.20000,269750.00000,0.10880,51.20084,38392.75872,51603.46000,0.08798,64814.16128,49114.46307,42088.32251,52330.62280,32.67845,0.10884,-0.12828,162811.00000
2021-05-21,40611.20000,42108.30000,33592.30000,37297.40000,315500.00000,-0.08400,56.41648,36310.81722,50577.97500,0.03458,64845.13278,47989.02849,42040.65164,51741.08465,29.15874,-0.08399,-0.19663,175415.50000
2021-05-22,37291.00000,38776.00000,35314.90000,37448.30000,185830.00000,0.00400,60.74047,34550.42830,49620.20000,0.09615,64689.97170,46985.14958,41994.95660,51180.58329,29.51948,0.00405,-0.13994,182026.50000
2021-05-23,37446.80000,38248.70000,31192.40000,34679.70000,325730.00000,-0.07390,65.89295,32518.07349,48495.69500,0.06765,64473.31651,45813.20201,41922.16798,50533.48983,26.82093,-0.07393,-0.19156,193851.00000
2021-05-24,34720.30000,39851.70000,34474.60000,38750.60000,244880.00000,0.11740,68.38519,31420.50148,47746.15000,0.22450,64071.79852,45140.57324,41890.61009,50071.41572,36.07453,0.11739,0.05529,199478.50000
2021-05-25,38753.60000,39740.80000,36540.70000,38378.30000,163010.00000,-0.00960,69.13617,30617.55701,46793.00000,0.23989,62968.44299,44496.54722,41855.66173,49612.86216,35.63078,-0.00961,-0.05744,201638.00000
2021-05-26,38375.70000,40750.00000,37847.00000,39249.20000,153800.00000,0.02270,69.06262,30073.16804,45935.19000,0.28925,61797.21196,43996.79987,41829.72678,49206.44404,37.56551,0.02269,0.05233,203877.00000
2021-05-27,39249.00000,40322.20000,37190.80000,38417.30000,122930.00000,-0.02120,67.90535,29714.16040,44989.19500,0.28488,60264.22960,43465.41893,41795.77229,48783.34035,36.43885,-0.02120,0.02588,204523.00000
2021-05-28,38543.20000,38844.10000,34772.40000,35662.50000,199580.00000,-0.07170,65.64813,29443.42497,43830.31500,0.21614,58217.20503,42722.28379,41734.74470,48268.79759,32.91804,-0.07171,0.02834,209438.50000
2021-05-29,35664.50000,37227.10000,33664.20000,34584.60000,160430.00000,-0.03020,62.38502,29344.76293,42647.63000,0.19694,55950.49707,41947.26629,41663.59899,47732.16239,31.63022,-0.03023,-0.10751,212280.50000
2021-05-30,34589.30000,36388.60000,33441.00000,35652.80000,104180.00000,0.03090,58.39908,29479.77124,41637.82500,0.25387,53795.87876,41347.79331,41603.79004,47258.46191,34.37040,0.03089,-0.07102,210359.00000
2021-05-31,35644.00000,37480.70000,34213.20000,37298.60000,131700.00000,0.04620,49.78329,30545.04299,40667.97000,0.33358,50790.89701,40962.15585,41560.95233,46867.87909,38.46264,0.04616,-0.04970,212120.50000
2021-06-01,37294.30000,37850.30000,35742.70000,36687.60000,113480.00000,-0.01640,47.08735,30607.86808,40033.14000,0.32252,49458.41192,40555.05529,41512.46126,46468.65245,37.52712,-0.01638,-0.04502,209757.50000
2021-06-02,36687.70000,38199.90000,35981.10000,37555.80000,96890.00000,0.02370,42.40592,31066.28422,39425.70000,0.38816,47785.11578,40269.41193,41473.09150,46119.12883,39.76894,0.02366,0.05309,202766.50000
2021-06-03,37555.70000,39462.30000,37193.60000,39187.30000,106440.00000,0.04340,35.27851,32032.62707,38893.07500,0.52144,45753.52293,40166.35365,41450.34730,45847.29240,43.84683,0.04344,0.13309,202146.50000
2021-06-04,39191.40000,39255.40000,35659.90000,36851.30000,127710.00000,-0.05960,30.68515,32508.62123,38400.20000,0.36855,44291.77877,39850.63426,41404.58564,45494.50839,39.70207,-0.05961,0.03362,201936.50000
2021-06-05,36841.20000,37887.60000,34832.00000,35520.00000,101480.00000,-0.03610,24.94738,33132.98019,37854.88000,0.25276,42576.77981,39438.19290,41346.03255,45103.35120,37.52502,-0.03613,-0.04769,198007.00000
2021-06-06,35518.70000,36434.00000,35265.30000,35815.40000,62200.00000,0.00830,21.39406,33460.56007,37468.58500,0.29377,41476.60993,39093.16500,41291.00138,44739.11782,38.33305,0.00832,-0.02377,187379.00000
2021-06-07,35815.40000,36754.60000,33410.10000,33578.00000,119500.00000,-0.06250,18.97841,33491.36505,37002.62000,0.01234,40513.87495,38567.91119,41214.25510,44301.42692,34.67495,-0.06247,-0.10592,185606.00000
2021-06-08,33574.60000,34047.80000,31158.10000,33382.90000,193540.00000,-0.00580,20.90331,32985.79561,36835.74000,0.05157,40685.68439,38074.10060,41136.33116,43873.24940,34.36697,-0.00581,-0.14812,164928.00000
2021-06-09,33385.50000,37517.60000,32428.60000,37332.20000,209820.00000,0.11830,18.69227,33239.59086,36666.49000,0.59713,40093.38914,38003.44340,41098.47911,43616.73765,45.01353,0.11830,0.01305,161931.50000
2021-06-10,37375.20000,38340.80000,35824.00000,36649.40000,154320.00000,-0.01830,18.64197,33219.43224,36634.09000,0.50224,40048.74776,37874.48689,41054.20967,43343.50873,43.69386,-0.01829,0.03180,153872.50000
2021-06-11,36654.30000,37641.10000,36003.30000,37314.60000,109150.00000,0.01810,18.61324,33218.63102,36627.40500,0.60080,40036.17898,37821.16433,41016.99962,43107.08093,45.37407,0.01815,0.04186,150038.50000
2021-06-12,37334.40000,37437.30000,34703.30000,35467.50000,87730.00000,-0.04950,18.19221,33331.54408,36666.79500,0.32021,40002.04592,37597.00582,40961.78072,42807.48952,41.65685,-0.04950,0.05627,138138.50000
2021-06-13,35467.50000,39321.60000,34827.00000,39022.90000,123320.00000,0.10020,18.38145,33309.21515,36680.41000,0.84743,40051.60485,37732.80527,40942.48837,42659.07425,50.12646,0.10024,0.16895,132060.50000
2021-06-14,39024.10000,40970.40000,38769.90000,40529.40000,157350.00000,0.03860,20.12634,33085.93027,36787.96500,1.00532,40489.99973,37999.14762,40938.37804,42575.55761,53.22496,0.03861,0.08564,131777.50000
2021-06-15,40522.50000,41318.00000,39589.90000,40156.10000,117550.00000,-0.00920,20.85675,32992.19459,36833.31000,0.93253,40674.42541,38204.57166,40930.59418,42480.67692,52.35694,-0.00921,0.09568,129965.00000
2021-06-16,40148.10000,40494.40000,38156.40000,38336.00000,123520.00000,-0.04530,20.82350,32994.67696,36829.24500,0.69647,40663.81304,38217.08864,40904.77732,42318.14057,48.22715,-0.04533,0.02737,129994.50000
2021-06-17,38337.80000,39529.90000,37425.30000,38052.00000,109580.00000,-0.00740,20.73474,33118.10880,36948.72000,0.64401,40779.33120,38201.36591,40876.39148,42150.84094,47.59629,-0.00741,0.07287,125494.50000
2021-06-18,38045.50000,38166.00000,35198.50000,35749.40000,102840.00000,-0.06050,20.09813,33288.10593,37006.96000,0.33092,40725.81407,37967.84535,40825.37664,41899.80404,42.71728,-0.06051,-0.08389,122615.00000
2021-06-19,35770.00000,36357.30000,34845.50000,35513.40000,105460.00000,-0.00660,20.15940,33270.50268,36999.99000,0.30070,40729.47732,37734.08865,40772.52115,41649.35682,42.23936,-0.00660,-0.12376,122679.00000
2021-06-20,35510.90000,36097.90000,33378.00000,35595.80000,137480.00000,0.00230,20.45676,33139.05913,36914.85000,0.32533,40690.64087,37530.44211,40721.01149,41411.96244,42.48133,0.00232,-0.11356,122968.00000
2021-06-21,35597.90000,35708.40000,31284.10000,31692.00000,256870.00000,-0.10970,24.05822,32254.58925,36665.07000,-0.06378,41075.55075,36974.40001,40631.17058,41030.78744,35.00054,-0.10967,-0.17331,130137.50000
2021-06-22,31682.70000,33272.50000,28901.80000,32496.40000,309650.00000,0.02540,26.06174,31667.28735,36412.10000,0.08737,41156.91265,36547.92382,40550.22759,40696.10558,37.44499,0.02538,-0.14600,140775.50000
