Date,Open,High,Low,Price,Vol,Change,BBL_200_2,BBM_200_2,BBU_200_2,EMA_100,EMA_200,EMA_50,Price_EMA50_Ratio,RSI_14,Return_20,Return_60,V_Roll_MEAN_20,V_Roll_MEAN_60
2017-06-12,1269.70000,1272.40000,1265.60000,1268.90000,173010.00000,-0.00200,1142.01394,1244.15700,1346.30006,1250.82150,1245.51627,1260.50053,1.00666,50.48335,0.02878,0.03146,81608.50000,125875.00000
2017-06-13,1267.70000,1271.00000,1260.50000,1268.60000,175600.00000,-0.00020,1142.32648,1243.87050,1345.41452,1251.17355,1245.74596,1260.81815,1.00617,50.32058,0.02331,0.02804,89429.00000,126696.00000
2017-06-14,1268.40000,1284.20000,1259.00000,1275.90000,348340.00000,0.00580,1142.65461,1243.61450,1344.57439,1251.66318,1246.04600,1261.40960,1.01149,54.19089,0.01101,0.02359,105609.50000,127741.16667
2017-06-15,1262.70000,1268.50000,1252.70000,1254.60000,255150.00000,-0.01670,1142.86256,1243.30500,1343.74744,1251.72134,1246.13112,1261.14256,0.99481,43.53383,-0.00119,0.00392,117080.50000,128386.16667
2017-06-16,1255.60000,1258.60000,1253.20000,1256.50000,149110.00000,0.00150,1143.03487,1243.03050,1343.02613,1251.81596,1246.23429,1260.96050,0.99646,44.58079,-0.00024,0.00746,123336.00000,126958.50000
2017-06-19,1255.80000,1257.30000,1244.30000,1246.70000,179650.00000,-0.00780,1143.23417,1242.67850,1342.12283,1251.71466,1246.23892,1260.40126,0.98913,40.41810,-0.01431,-0.00144,130040.50000,126493.16667
2017-06-20,1245.40000,1249.40000,1242.40000,1243.50000,185390.00000,-0.00260,1143.53407,1242.26250,1340.99093,1251.55199,1246.21167,1259.73847,0.98711,39.13316,-0.01223,-0.00972,136603.50000,125628.50000
2017-06-21,1243.90000,1248.80000,1241.70000,1245.80000,170460.00000,0.00180,1144.27060,1241.72150,1339.17240,1251.43809,1246.20757,1259.19186,0.98936,40.59497,-0.00852,-0.00781,142689.50000,124415.50000
2017-06-22,1246.40000,1256.00000,1246.40000,1249.40000,187390.00000,0.00290,1144.96333,1241.22250,1337.48167,1251.39773,1246.23934,1258.80786,0.99253,42.90628,-0.00826,-0.00343,148900.50000,124360.66667
2017-06-23,1250.90000,1260.00000,1250.60000,1256.40000,162670.00000,0.00560,1145.56942,1240.79650,1336.02358,1251.49679,1246.34044,1258.71344,0.99816,47.20745,-0.01180,0.00673,149084.00000,123444.16667
2017-06-26,1258.10000,1259.00000,1236.50000,1246.40000,227470.00000,-0.00800,1146.05626,1240.35600,1334.65574,1251.39586,1246.34103,1258.23056,0.99060,42.30436,-0.01525,-0.00384,146147.00000,124481.83333
2017-06-27,1245.20000,1253.80000,1241.80000,1246.90000,213420.00000,0.00040,1146.43524,1239.96250,1333.48976,1251.30683,1246.34659,1257.78622,0.99134,42.62523,-0.01765,-0.00566,156545.00000,125668.83333
2017-06-28,1247.30000,1255.70000,1246.70000,1249.10000,195070.00000,0.00180,1146.80900,1239.58950,1332.37000,1251.26313,1246.37399,1257.44559,0.99336,44.09840,-0.02338,-0.00739,166232.50000,126280.66667
2017-06-29,1253.90000,1256.50000,1243.50000,1247.60000,1210.00000,-0.00120,1147.22305,1239.19700,1331.17095,1251.19060,1246.38619,1257.05949,0.99247,43.28239,-0.02041,-0.00072,166255.50000,122355.16667
2017-06-30,1245.00000,1245.00000,1242.70000,1244.10000,450.00000,-0.00280,1147.53159,1238.82750,1330.12341,1251.05019,1246.36344,1256.55127,0.99009,41.35926,-0.03092,-0.00734,166151.50000,119608.33333
2017-07-03,1244.40000,1244.40000,1220.20000,1221.00000,240.00000,-0.01860,1147.61463,1238.38150,1329.14837,1250.45514,1246.11107,1255.15710,0.97279,31.43254,-0.05077,-0.02887,166137.50000,113355.50000
2017-07-04,1220.10000,1228.40000,1216.50000,1221.70000,366770.00000,0.00060,1147.80594,1237.90100,1327.99606,1249.88573,1245.86817,1253.84506,0.97436,31.96543,-0.06103,-0.02568,184345.00000,116431.66667
2017-07-05,1223.00000,1230.00000,1218.30000,1223.40000,370.00000,0.00140,1148.03199,1237.42700,1326.82201,1249.36126,1245.64461,1252.65114,0.97665,33.32074,-0.05397,-0.03987,173421.00000,111568.83333
2017-07-06,1228.00000,1229.00000,1224.20000,1225.00000,140.00000,0.00130,1148.48230,1236.89500,1325.30770,1248.87886,1245.43919,1251.56678,0.97877,34.64045,-0.04259,-0.04155,160556.00000,107386.16667
2017-07-07,1221.70000,1228.90000,1209.80000,1211.40000,510.00000,-0.01110,1149.07581,1236.22850,1323.38119,1248.13670,1245.10049,1249.99161,0.96913,29.32720,-0.04719,-0.05984,149621.00000,103470.33333
2017-07-10,1212.60000,1216.00000,1205.90000,1214.90000,390.00000,0.00290,1149.68410,1235.59450,1321.50490,1247.47855,1244.79999,1248.61547,0.97300,32.20899,-0.04256,-0.05960,140990.00000,100282.33333
2017-07-11,1214.30000,1218.20000,1209.60000,1216.40000,280.00000,0.00120,1150.39321,1234.95600,1319.51879,1246.86313,1244.51740,1247.35212,0.97519,33.46125,-0.04115,-0.06004,132224.00000,95608.00000
2017-07-12,1218.70000,1226.00000,1215.80000,1220.80000,280.00000,0.00360,1150.91261,1234.40800,1317.90339,1246.34703,1244.28141,1246.31086,0.97953,37.12994,-0.04319,-0.04878,114821.00000,91267.66667
2017-07-13,1219.80000,1224.60000,1217.40000,1218.90000,320.00000,-0.00160,1151.32656,1233.88400,1316.44144,1245.80352,1244.02886,1245.23592,0.97885,36.20172,-0.02846,-0.05055,102079.50000,87179.33333
2017-07-14,1218.40000,1234.00000,1216.80000,1229.10000,340.00000,0.00840,1151.87930,1233.39950,1314.91970,1245.47276,1243.88031,1244.60314,0.98754,44.25809,-0.02181,-0.04654,94641.00000,83358.33333
2017-07-17,1230.60000,1236.80000,1230.60000,1235.30000,610.00000,0.00500,1152.33797,1232.99050,1313.64303,1245.27132,1243.79494,1244.23831,0.99282,48.51404,-0.00914,-0.03303,85689.00000,78321.16667
2017-07-18,1235.50000,1245.10000,1234.80000,1243.40000,870.00000,0.00660,1152.77257,1232.64400,1312.51543,1245.23426,1243.79101,1244.20544,0.99935,53.50826,-0.00008,-0.02141,76463.00000,78248.00000
2017-07-19,1243.40000,1244.40000,1237.50000,1243.40000,350.00000,0.00000,1152.79909,1232.51250,1312.22591,1245.19794,1243.78712,1244.17385,0.99938,53.50826,-0.00193,-0.01909,67957.50000,78165.16667
2017-07-20,1242.10000,1248.20000,1236.00000,1246.80000,460.00000,0.00270,1152.82828,1232.40350,1311.97872,1245.22967,1243.81709,1244.27684,1.00203,55.60468,-0.00208,-0.01773,58611.00000,78131.83333
2017-07-21,1245.00000,1256.30000,1244.40000,1256.00000,330.00000,0.00740,1152.82662,1232.41850,1312.01038,1245.44294,1243.93832,1244.73657,1.00905,60.76074,-0.00032,-0.01235,50494.00000,78032.00000
2017-07-24,1256.00000,1259.60000,1253.10000,1255.60000,1200.00000,-0.00030,1152.82530,1232.43700,1312.04870,1245.64407,1244.05435,1245.16259,1.00838,60.43211,0.00738,-0.00262,39180.50000,77924.16667
2017-07-25,1256.10000,1259.00000,1250.40000,1253.50000,1230.00000,-0.00170,1152.83333,1232.40250,1311.97167,1245.79963,1244.14834,1245.48954,1.00643,58.63898,0.00529,-0.00555,28571.00000,77795.66667
2017-07-26,1250.70000,1264.70000,1244.80000,1250.80000,1510.00000,-0.00220,1152.83471,1232.37700,1311.91929,1245.89865,1244.21453,1245.69780,1.00410,56.32492,0.00136,-0.00096,18893.00000,77668.16667
2017-07-27,1261.30000,1266.20000,1255.50000,1261.50000,2510.00000,0.00860,1152.82433,1232.41550,1312.00667,1246.20759,1244.38652,1246.31749,1.01218,62.62038,0.01114,0.02394,18958.00000,77213.33333
2017-07-28,1261.90000,1273.70000,1260.30000,1271.90000,20060.00000,0.00820,1152.77985,1232.48700,1312.19415,1246.71635,1244.66029,1247.32073,1.01971,67.52081,0.02235,0.03373,19938.50000,77126.50000
2017-07-31,1273.00000,1273.90000,1268.40000,1270.10000,5010.00000,-0.00140,1152.74201,1232.56000,1312.37799,1247.17939,1244.91342,1248.21403,1.01753,65.91025,0.04021,0.03210,20177.00000,76885.50000
2017-08-01,1272.40000,1276.90000,1265.20000,1276.10000,14030.00000,0.00470,1152.67482,1232.65750,1312.64018,1247.75208,1245.22373,1249.30760,1.02145,68.59897,0.04453,0.04633,2540.00000,76761.16667
2017-08-02,1271.70000,1275.60000,1265.80000,1275.10000,4280.00000,-0.00080,1152.62512,1232.71850,1312.81188,1248.29362,1245.52101,1250.31907,1.01982,67.64141,0.04226,0.04311,2735.50000,76545.33333
2017-08-03,1269.00000,1273.70000,1259.70000,1271.10000,6860.00000,-0.00310,1152.61980,1232.72450,1312.82920,1248.74523,1245.77553,1251.13400,1.01596,63.80480,0.03763,0.03535,3071.50000,75740.66667
2017-08-04,1272.00000,1273.00000,1256.90000,1261.30000,9060.00000,-0.00770,1152.63787,1232.69350,1312.74913,1248.99384,1245.93000,1251.53267,1.00780,55.49917,0.04119,0.02453,3499.00000,75522.66667
2017-08-07,1261.40000,1262.40000,1258.10000,1261.40000,1430.00000,0.00010,1152.65655,1232.66200,1312.66745,1249.23951,1246.08393,1251.91962,1.00757,55.56273,0.03827,0.02270,3551.00000,75383.16667
2017-08-08,1262.90000,1271.00000,1257.10000,1262.60000,247540.00000,0.00100,1152.65944,1232.65650,1312.65356,1249.50407,1246.24827,1252.33846,1.00819,56.36816,0.03798,0.01847,15914.00000,79189.00000
2017-08-09,1266.10000,1284.70000,1265.90000,1279.30000,290970.00000,0.01320,1152.62558,1232.68500,1312.74442,1250.09409,1246.57714,1253.39578,1.02067,65.68862,0.04792,0.01371,30448.50000,83626.33333
2017-08-10,1283.20000,1293.80000,1280.30000,1290.10000,269830.00000,0.00840,1152.47578,1232.80250,1313.12922,1250.88629,1247.01020,1254.83516,1.02810,70.13216,0.05841,0.02707,43924.00000,87694.66667
2017-08-11,1292.50000,1298.10000,1286.70000,1294.00000,265330.00000,0.00300,1152.30062,1232.92500,1313.54938,1251.74002,1247.47776,1256.37104,1.02995,71.56429,0.05280,0.02960,57173.50000,91716.83333
2017-08-14,1296.40000,1296.40000,1284.20000,1290.40000,238070.00000,-0.00280,1152.19796,1232.99300,1313.78804,1252.50557,1247.90485,1257.70550,1.02600,68.30837,0.04460,0.02024,69046.50000,94925.33333
2017-08-15,1287.00000,1287.70000,1272.70000,1279.70000,287560.00000,-0.00830,1152.16010,1233.02600,1313.89190,1253.04407,1248.22122,1258.56803,1.01679,59.62529,0.02919,0.01652,83381.00000,98815.83333
2017-08-16,1276.90000,1289.50000,1273.20000,1282.90000,273200.00000,0.00250,1152.20077,1233.00050,1313.80023,1253.63528,1248.56628,1259.52223,1.01856,61.21323,0.03177,0.02101,97023.50000,102556.83333
2017-08-17,1290.00000,1296.00000,1286.40000,1292.40000,329840.00000,0.00740,1152.38556,1232.92150,1313.45744,1254.40290,1249.00244,1260.81155,1.02505,65.54562,0.03657,0.02588,113492.50000,107001.33333
2017-08-18,1293.80000,1306.90000,1289.10000,1291.60000,396540.00000,-0.00060,1152.51485,1232.86300,1313.21115,1255.13947,1249.42630,1262.01894,1.02344,64.88832,0.02834,0.01589,133303.00000,110960.33333
2017-08-21,1289.10000,1299.70000,1286.20000,1296.70000,261480.00000,0.00390,1152.60751,1232.82400,1313.04049,1255.96245,1249.89668,1263.37898,1.02637,67.14994,0.03273,0.02449,146317.00000,110548.16667
2017-08-22,1297.10000,1298.10000,1287.00000,1291.00000,268990.00000,-0.00440,1152.51426,1232.88200,1313.24974,1256.65627,1250.30567,1264.46216,1.02099,62.31853,0.02992,0.01710,159705.00000,114940.33333
2017-08-23,1290.40000,1297.00000,1287.90000,1294.70000,235690.00000,0.00290,1152.35595,1232.98300,1313.61005,1257.40961,1250.74740,1265.64796,1.02295,64.12302,0.03510,0.01228,171414.00000,118846.50000
2017-08-24,1296.00000,1296.80000,1289.30000,1292.00000,246720.00000,-0.00210,1152.22060,1233.07550,1313.93040,1258.09456,1251.15788,1266.68137,1.01999,61.79737,0.02418,0.01445,183624.50000,122946.00000
2017-08-25,1291.30000,1301.40000,1281.30000,1297.90000,358610.00000,0.00460,1151.99723,1233.23300,1314.46877,1258.88279,1251.62297,1267.90563,1.02366,64.80156,0.02044,0.01098,200552.00000,128880.66667
2017-08-28,1297.60000,1317.80000,1297.00000,1315.30000,321810.00000,0.01340,1151.64213,1233.68800,1315.73387,1259.99996,1252.25658,1269.76423,1.03586,71.83575,0.03559,0.02255,216392.00000,134235.50000
2017-08-29,1320.50000,1331.90000,1310.60000,1318.90000,460450.00000,0.00270,1151.27088,1234.17400,1317.07712,1261.16630,1252.91969,1271.69113,1.03712,73.03637,0.03354,0.01368,238713.00000,141866.00000
2017-08-30,1314.80000,1319.30000,1310.10000,1314.10000,312010.00000,-0.00360,1150.96785,1234.62200,1318.27615,1262.21449,1253.52845,1273.35422,1.03200,68.82359,0.03059,0.01616,254099.50000,143418.66667
2017-08-31,1314.10000,1329.00000,1302.30000,1322.20000,376310.00000,0.00620,1150.56677,1235.11350,1319.66023,1263.40232,1254.21175,1275.26974,1.03680,71.78154,0.04020,0.03337,272572.00000,145399.83333
2017-09-01,1326.90000,1334.50000,1321.40000,1330.40000,368170.00000,0.00620,1150.11338,1235.68100,1321.24862,1264.72901,1254.96984,1277.43171,1.04146,74.42678,0.05478,0.04641,290527.50000,147882.50000
2017-09-04,1339.70000,1349.70000,1331.10000,1344.50000,368170.00000,0.01060,1149.51390,1236.36000,1323.20610,1266.30863,1255.86069,1280.06184,1.05034,78.20938,0.06588,0.05958,308864.50000,151135.16667
2017-09-05,1339.70000,1349.70000,1331.10000,1344.50000,557990.00000,0.00000,1148.94146,1237.03350,1325.12554,1267.85698,1256.74267,1282.58883,1.04827,78.20938,0.06487,0.05983,324387.00000,157508.33333
2017-09-06,1345.00000,1347.70000,1336.40000,1339.00000,309350.00000,-0.00410,1148.49196,1237.67250,1326.85304,1269.26575,1257.56116,1284.80103,1.04218,73.30428,0.04667,0.04946,325306.00000,156858.50000
2017-09-07,1339.00000,1355.50000,1337.20000,1350.30000,363780.00000,0.00840,1148.15874,1238.47750,1328.79626,1270.87039,1258.48393,1287.36962,1.04888,76.55737,0.04666,0.07628,330003.50000,158669.00000
2017-09-08,1354.00000,1362.40000,1347.10000,1351.20000,386650.00000,0.00070,1148.03743,1239.34150,1330.64557,1272.46108,1259.40648,1289.87277,1.04755,76.79986,0.04420,0.07537,336069.50000,162628.00000
2017-09-11,1341.50000,1344.60000,1330.60000,1335.70000,303110.00000,-0.01150,1148.01760,1240.06600,1332.11440,1273.71333,1260.16562,1291.66992,1.03409,64.43754,0.03511,0.07139,339321.50000,164685.66667
2017-09-12,1331.70000,1336.30000,1326.70000,1332.70000,287750.00000,-0.00220,1148.07182,1240.77550,1333.47918,1274.88138,1260.88735,1293.27894,1.03048,62.34574,0.04142,0.07173,339331.00000,166391.66667
2017-09-13,1336.20000,1340.50000,1324.50000,1328.00000,306370.00000,-0.00350,1148.51744,1241.54600,1334.57456,1275.93324,1261.55514,1294.64055,1.02577,59.10838,0.03515,0.06598,340989.50000,168656.83333
2017-09-14,1327.60000,1334.90000,1319.50000,1329.30000,336580.00000,0.00100,1149.06275,1242.34550,1335.62825,1276.99001,1262.22922,1295.99974,1.02569,59.73123,0.02855,0.06395,341326.50000,171143.33333
2017-09-15,1333.70000,1338.20000,1323.00000,1325.20000,320510.00000,-0.00310,1149.52250,1243.08250,1336.64250,1277.94466,1262.85579,1297.14485,1.02163,56.79310,0.02601,0.05476,337525.00000,173774.00000
2017-09-18,1324.00000,1324.00000,1308.10000,1310.80000,271330.00000,-0.01090,1150.18735,1243.75400,1337.32065,1278.59526,1263.33285,1297.68035,1.01011,47.88420,0.01087,0.05167,338017.50000,174505.00000
2017-09-19,1310.50000,1315.30000,1308.70000,1310.60000,275310.00000,-0.00020,1151.00269,1244.45650,1337.91031,1279.22902,1263.80317,1298.18700,1.00956,47.77211,0.01518,0.05109,338333.50000,175536.50000
2017-09-20,1314.70000,1319.80000,1299.50000,1316.40000,351420.00000,0.00440,1151.63342,1245.15100,1338.66858,1279.96508,1264.32652,1298.90124,1.01347,51.33011,0.01676,0.05388,344120.00000,178142.33333
2017-09-21,1304.80000,1305.00000,1291.20000,1294.80000,402210.00000,-0.01640,1152.55631,1245.76300,1338.96969,1280.25884,1264.62974,1298.74040,0.99697,40.31517,0.00217,0.03783,351894.50000,184825.66667
2017-09-22,1294.10000,1301.90000,1294.10000,1297.50000,264470.00000,0.00210,1153.71278,1246.44100,1339.16922,1280.60025,1264.95681,1298.69176,0.99908,41.99089,-0.00031,0.04292,347187.50000,189226.00000
2017-09-25,1296.80000,1311.20000,1288.00000,1307.10000,12530.00000,0.00740,1154.73507,1247.14750,1339.55993,1281.12499,1265.37614,1299.02149,1.00622,47.62181,-0.00623,0.07052,331723.50000,189430.83333
2017-09-26,1309.60000,1312.50000,1291.60000,1297.70000,20050.00000,-0.00720,1156.00504,1247.84100,1339.67696,1281.45321,1265.69777,1298.96967,0.99902,43.19992,-0.01607,0.06221,309703.50000,183652.16667
2017-09-27,1293.30000,1295.00000,1280.90000,1284.10000,19490.00000,-0.01050,1157.24489,1248.44300,1339.64111,1281.50562,1265.88088,1298.38655,0.98900,37.73986,-0.02283,0.04962,295077.50000,183970.83333
2017-09-28,1284.00000,1288.80000,1279.40000,1286.50000,740.00000,0.00190,1159.43740,1249.22650,1339.01560,1281.60452,1266.08605,1297.92041,0.99120,39.20026,-0.02700,0.05020,276299.00000,183980.83333
2017-09-29,1287.50000,1290.50000,1279.80000,1282.70000,910.00000,-0.00300,1161.45284,1249.95300,1338.45316,1281.62621,1266.25136,1297.32353,0.98873,37.69269,-0.03585,0.05886,257936.00000,183987.50000
2017-10-02,1278.00000,1278.50000,1271.90000,1274.10000,900.00000,-0.00670,1163.36237,1250.61000,1337.85763,1281.47718,1266.32945,1296.41280,0.98279,34.46245,-0.05236,0.04873,239572.50000,183996.00000
2017-10-03,1272.60000,1275.50000,1269.20000,1273.10000,570.00000,-0.00080,1165.59582,1251.30750,1337.01918,1281.31130,1266.39682,1295.49858,0.98271,34.09654,-0.05311,0.04661,211701.50000,184000.83333
2017-10-04,1272.60000,1282.80000,1271.70000,1275.20000,820.00000,0.00160,1167.89316,1252.01750,1336.14184,1281.19028,1266.48442,1294.70255,0.98494,35.64192,-0.04765,0.04456,196275.00000,184009.83333
2017-10-05,1274.80000,1279.70000,1266.80000,1271.40000,900.00000,-0.00300,1170.33120,1252.72100,1335.11080,1280.99641,1266.53333,1293.78873,0.98270,34.08441,-0.05843,0.04307,178131.00000,184019.50000
2017-10-06,1269.30000,1276.70000,1261.30000,1273.10000,470.00000,0.00130,1172.72994,1253.41850,1334.10706,1280.84005,1266.59867,1292.97740,0.98463,35.44354,-0.05780,0.03580,158822.00000,184021.66667
2017-10-09,1276.30000,1285.70000,1276.30000,1283.20000,210.00000,0.00790,1174.99791,1254.14050,1333.28309,1280.88678,1266.76386,1292.59398,0.99273,42.96757,-0.03931,0.03878,143677.00000,184015.00000
2017-10-10,1284.90000,1294.50000,1283.20000,1292.10000,440.00000,0.00690,1177.22016,1254.89650,1332.57284,1281.10882,1267.01596,1292.57461,0.99963,48.64730,-0.03046,0.03917,129311.50000,184007.83333
2017-10-11,1288.50000,1294.10000,1285.50000,1287.30000,750.00000,-0.00370,1178.95560,1255.54250,1332.12940,1281.23142,1267.21779,1292.36776,0.99608,45.98731,-0.03065,0.03531,114030.50000,184014.50000
2017-10-12,1292.80000,1297.90000,1290.60000,1294.70000,520.00000,0.00570,1180.90162,1256.25750,1331.61338,1281.49813,1267.49124,1292.45922,1.00173,50.48257,-0.02603,0.03842,97227.50000,184015.50000
2017-10-13,1294.70000,1304.10000,1292.10000,1302.90000,530.00000,0.00630,1182.51508,1256.96200,1331.40892,1281.92193,1267.84357,1292.86866,1.00776,54.95620,-0.01683,0.03734,81228.50000,184018.83333
2017-10-16,1303.90000,1306.20000,1291.90000,1301.20000,780.00000,-0.00130,1184.07793,1257.64150,1331.20507,1282.30367,1268.17547,1293.19538,1.00619,53.86961,-0.00732,0.03632,67701.00000,184011.83333
2017-10-17,1296.00000,1296.00000,1282.30000,1284.40000,780.00000,-0.01290,1185.29895,1258.15700,1331.01505,1282.34518,1268.33691,1292.85046,0.99346,44.50476,-0.01999,0.02465,53974.50000,184004.33333
2017-10-18,1285.00000,1288.50000,1277.50000,1281.20000,490.00000,-0.00250,1186.76493,1258.69600,1330.62707,1282.32250,1268.46490,1292.39358,0.99134,42.97237,-0.02674,0.02430,36428.00000,183987.33333
2017-10-19,1280.40000,1289.70000,1277.00000,1288.10000,510.00000,0.00540,1187.92814,1259.21200,1330.49586,1282.43691,1268.66028,1292.22521,0.99681,47.19446,-0.00517,0.02109,16343.00000,183954.00000
2017-10-20,1290.00000,1290.60000,1278.30000,1278.60000,560.00000,-0.00740,1189.11285,1259.67750,1330.24215,1282.36093,1268.75918,1291.69088,0.98987,42.52617,-0.01457,0.00527,3147.50000,183629.00000
2017-10-23,1277.00000,1282.20000,1272.30000,1278.80000,1150.00000,0.00020,1190.04257,1260.08850,1330.13443,1282.29042,1268.85909,1291.18536,0.99041,42.65477,-0.02165,0.00685,2578.50000,183564.66667
2017-10-24,1280.70000,1282.20000,1272.70000,1275.80000,450.00000,-0.00230,1190.91206,1260.46850,1330.02494,1282.16190,1268.92815,1290.58201,0.98855,41.16676,-0.01688,-0.00024,1598.50000,183338.33333
2017-10-25,1275.90000,1277.90000,1269.60000,1276.30000,570.00000,0.00040,1191.87726,1260.86900,1329.86074,1282.04582,1269.00150,1290.02193,0.98936,41.53284,-0.00607,0.00094,652.50000,183276.50000
2017-10-26,1276.60000,1280.50000,1264.20000,1266.80000,270.00000,-0.00740,1192.47808,1261.13850,1329.79892,1281.74392,1268.97960,1289.11127,0.98269,36.84206,-0.01531,-0.00338,629.00000,183166.66667
2017-10-27,1264.40000,1270.20000,1261.80000,1268.20000,570.00000,0.00110,1193.10473,1261.41900,1329.73327,1281.47572,1268.97184,1288.29122,0.98440,37.95419,-0.01130,0.00547,612.00000,183025.16667
2017-10-30,1274.30000,1279.90000,1269.80000,1277.70000,260080.00000,0.00750,1193.97851,1261.80000,1329.62149,1281.40096,1269.05869,1287.87588,0.99210,45.02794,0.00283,0.01292,13571.00000,187336.00000
2017-10-31,1277.60000,1279.10000,1268.30000,1270.50000,272510.00000,-0.00560,1194.77753,1262.12800,1329.47847,1281.18510,1269.07303,1287.19447,0.98703,41.19465,-0.00204,0.00626,27168.00000,187752.16667
2017-11-01,1271.80000,1281.90000,1268.50000,1277.30000,384640.00000,0.00540,1195.37674,1262.43650,1329.49626,1281.10816,1269.15489,1286.80645,0.99261,45.88066,0.00165,-0.00156,46359.00000,189313.33333
2017-11-02,1275.20000,1285.10000,1274.00000,1278.10000,380140.00000,0.00060,1196.07863,1262.77300,1329.46737,1281.04860,1269.24390,1286.46502,0.99350,46.42159,0.00527,-0.00930,65321.00000,191151.83333
2017-11-03,1277.50000,1281.20000,1265.90000,1269.20000,373410.00000,-0.00700,1197.06922,1263.13000,1329.19078,1280.81397,1269.24346,1285.78796,0.98710,41.45712,-0.00306,-0.01917,83968.00000,192953.16667
2017-11-06,1270.70000,1283.90000,1266.40000,1281.60000,354770.00000,0.00980,1198.30148,1263.58900,1328.87652,1280.82954,1269.36641,1285.62373,0.99687,49.55204,-0.00125,-0.00682,101696.00000,194898.16667
2017-11-07,1282.60000,1282.80000,1272.30000,1275.80000,337270.00000,-0.00450,1199.59300,1264.02600,1328.45900,1280.72994,1269.43043,1285.23848,0.99266,46.32541,-0.01262,-0.00305,118537.50000,195726.66667
2017-11-08,1276.40000,1288.10000,1276.10000,1283.70000,358130.00000,0.00620,1200.69905,1264.46450,1328.22995,1280.78875,1269.57241,1285.17815,0.99885,51.00515,-0.00280,0.00062,136406.50000,197142.16667
2017-11-09,1282.10000,1289.50000,1280.50000,1287.50000,394180.00000,0.00300,1201.44351,1264.84500,1328.24649,1280.92165,1269.75080,1285.26920,1.00174,53.12235,-0.00556,-0.00379,156089.50000,198214.50000
2017-11-10,1286.00000,1287.70000,1273.60000,1274.20000,354580.00000,-0.01030,1202.26887,1265.17450,1328.08013,1280.78855,1269.79507,1284.83512,0.99172,45.68179,-0.02203,-0.01347,173792.00000,197515.16667
2017-11-13,1275.30000,1279.90000,1274.40000,1278.90000,220910.00000,0.00370,1202.87307,1265.47200,1328.07093,1280.75115,1269.88566,1284.60237,0.99556,48.43064,-0.01714,-0.01373,184798.50000,196839.00000
2017-11-14,1278.90000,1283.80000,1269.70000,1282.90000,355200.00000,0.00310,1203.45752,1265.78250,1328.10748,1280.79370,1270.01516,1284.53561,0.99873,50.71652,-0.00117,-0.00627,202519.50000,198275.83333
2017-11-15,1280.70000,1290.00000,1276.50000,1277.70000,433650.00000,-0.00410,1203.84664,1266.01050,1328.17436,1280.73244,1270.09162,1284.26755,0.99489,47.75311,-0.00273,-0.01313,224177.50000,201575.16667
2017-11-16,1278.00000,1281.80000,1274.90000,1278.20000,274430.00000,0.00040,1204.17870,1266.22100,1328.26330,1280.68229,1270.17230,1284.02960,0.99546,48.06733,-0.00769,-0.01068,237873.50000,202037.00000
2017-11-17,1278.80000,1297.50000,1278.10000,1296.50000,387020.00000,0.01430,1204.43363,1266.50600,1328.57837,1280.99552,1270.43427,1284.51864,1.00933,58.01893,0.01400,-0.00108,257196.50000,202510.50000
2017-11-20,1294.10000,1295.10000,1274.10000,1275.30000,425160.00000,-0.01640,1204.75717,1266.69850,1328.63983,1280.88273,1270.48269,1284.15712,0.99310,46.82465,-0.00274,-0.03041,278397.00000,204233.00000
2017-11-21,1276.60000,1284.50000,1275.80000,1281.70000,330150.00000,0.00500,1205.10478,1266.92750,1328.75022,1280.89892,1270.59430,1284.06077,0.99816,49.96331,0.00462,-0.02821,294882.00000,202061.33333
2017-11-22,1280.60000,1294.60000,1278.60000,1292.20000,390310.00000,0.00820,1205.61088,1267.25950,1328.90812,1281.12270,1270.80928,1284.37995,1.00609,54.68866,0.01246,-0.01667,314369.00000,203366.33333
2017-11-23,1291.90000,1293.30000,1285.10000,1287.30000,347030.00000,-0.00380,1206.14297,1267.56900,1328.99503,1281.24502,1270.97337,1284.49446,1.00218,52.21069,0.01618,-0.02640,331707.00000,202878.33333
2017-11-24,1291.90000,1293.30000,1285.10000,1287.30000,347030.00000,0.00000,1206.54655,1267.84000,1329.13345,1281.36492,1271.13583,1284.60448,1.00210,52.21069,0.01506,-0.03240,349030.00000,202526.00000
2017-11-27,1288.00000,1299.00000,1286.20000,1294.40000,321350.00000,0.00550,1206.81007,1268.10400,1329.39793,1281.62304,1271.36731,1284.98862,1.00732,55.59205,0.01307,-0.03726,352093.50000,201745.66667
2017-11-28,1293.90000,1297.00000,1290.10000,1294.90000,275440.00000,0.00040,1207.11171,1268.38300,1329.65429,1281.88595,1271.60147,1285.37730,1.00741,55.82908,0.01921,-0.03689,352240.00000,197036.50000
2017-11-29,1294.40000,1297.30000,1282.80000,1283.70000,1840.00000,-0.00860,1207.44102,1268.60700,1329.77298,1281.92188,1271.72185,1285.31153,0.99875,49.46073,0.00501,-0.04130,333100.00000,191911.33333
2017-11-30,1284.50000,1286.00000,1271.30000,1274.80000,1610.00000,-0.00690,1207.84778,1268.81450,1329.78122,1281.78085,1271.75248,1284.89931,0.99214,45.06195,-0.00258,-0.05591,314173.50000,185875.16667
2017-12-01,1276.00000,1290.00000,1272.70000,1280.20000,2520.00000,0.00420,1208.02095,1268.95850,1329.89605,1281.74954,1271.83653,1284.71502,0.99649,48.07914,0.00867,-0.05255,295629.00000,179473.00000
